# {"t_start": 1657297449.556846, "env_id": null} 
r,l,t
1,1,10.4849
0,3,10.489902
1,1,10.49163
0,2,10.494902
1,1,10.495908
1,1,10.497443
1,1,10.497905
1,1,10.499356
1,1,10.4999
1,1,10.500905
0,1,10.5029
1,1,10.5029
0,5,10.51106
1,1,10.511905
0,2,10.513901
1,1,10.514904
1,1,10.5159
1,1,10.516903
1,1,10.517904
0,3,10.522903
0,2,10.526948
1,1,10.527958
0,1,10.528908
1,1,10.530906
0,1,10.531908
0,2,10.533907
0,1,10.534906
1,1,10.535903
1,2,10.539922
0,1,10.541955
1,1,10.544371
1,1,10.545913
0,3,10.550903
1,1,10.551949
0,1,10.553905
1,2,10.556903
1,1,10.558948
0,1,10.559952
1,1,10.561907
1,1,10.563944
1,1,10.564906
1,2,10.567908
1,1,10.569904
0,2,10.572908
1,1,10.57495
1,1,10.575964
1,1,10.577906
1,2,10.580957
0,2,10.584948
0,2,10.589903
1,1,10.591906
0,3,10.5979
0,1,10.598902
1,3,10.602987
0,1,10.6039
1,1,10.604901
1,1,10.606049
0,2,10.609902
1,1,10.611903
0,2,10.614912
0,2,10.617901
0,1,10.618914
0,2,10.621902
1,1,10.622901
1,1,10.624738
1,1,10.6259
1,1,10.62692
0,2,10.62916
1,2,10.632466
1,1,10.633901
0,2,10.636194
1,1,10.637357
0,2,10.639315
0,2,10.640937
1,2,10.642903
1,3,10.647899
1,1,10.648899
0,2,10.651316
1,1,10.651941
0,2,10.654959
0,1,10.656904
1,1,10.657904
1,1,10.659908
0,2,10.663949
1,1,10.665961
1,1,10.668948
0,1,10.670909
0,2,10.673948
1,2,10.676904
1,1,10.678946
1,1,10.680907
0,1,10.68195
0,1,10.683911
0,3,10.688907
1,3,10.694387
1,1,10.696133
1,1,10.696904
0,2,10.705786
0,1,10.708741
1,1,10.709743
0,2,10.712793
1,2,10.71674
1,1,10.717787
1,1,10.719749
0,3,10.724747
0,2,10.728742
1,1,10.729759
1,1,10.731892
0,1,10.732795
1,1,10.734932
1,1,10.737742
0,1,10.739745
0,3,10.744745
1,4,10.751742
0,2,10.755742
1,1,10.756743
1,1,10.758742
1,1,10.760793
0,1,10.761745
1,2,10.765798
0,2,10.768745
0,2,10.771801
0,1,10.77374
1,1,10.774798
1,1,10.776745
1,1,10.7788
0,2,10.781743
0,2,10.786786
1,1,10.787741
1,1,10.789788
1,1,10.791741
1,1,10.793742
0,3,10.79974
1,1,10.80174
1,1,10.803739
0,2,10.807788
1,1,10.808739
1,1,10.810791
0,1,10.811741
1,4,10.81775
1,2,10.820742
1,1,10.822802
1,2,10.825745
1,1,10.827746
1,1,10.828797
1,1,10.830793
0,2,10.835747
1,1,10.836788
1,4,10.844665
1,1,10.84574
1,1,10.84775
1,3,10.85175
0,1,10.85375
1,2,10.856742
1,1,10.857741
0,3,10.862759
1,1,10.865743
0,2,10.870743
0,1,10.872948
1,1,10.874743
1,1,10.876495
1,1,10.877743
1,1,10.87874
1,1,10.879742
1,1,10.880743
1,1,10.882741
0,1,10.883742
1,1,10.883742
0,1,10.884742
1,1,10.885742
1,1,10.886744
0,1,10.887741
1,1,10.887741
1,1,10.889345
1,1,10.889773
0,2,10.892788
1,2,10.895743
0,2,10.897779
1,1,10.899741
0,1,10.900751
1,1,10.902749
0,2,10.905787
1,2,10.909787
1,1,10.911778
1,1,10.913747
1,1,10.915742
1,1,10.916742
1,1,10.918745
1,2,10.921742
1,1,10.923742
1,1,10.924742
0,3,10.929741
1,1,10.931789
1,1,10.932741
0,1,10.934824
1,1,10.935796
0,2,10.9388
1,1,10.945536
0,1,10.94754
0,1,10.949537
1,1,10.951535
1,1,10.953581
0,2,10.956538
0,1,10.957591
1,1,10.959539
1,1,10.961582
1,1,10.962581
0,1,10.964545
1,1,10.965583
1,1,10.96754
1,1,10.96958
1,1,10.970538
1,1,10.972582
0,3,10.977539
1,1,10.979543
1,1,10.980593
1,2,10.984581
0,2,10.98758
1,1,10.988592
1,1,10.990539
1,1,10.992539
0,1,10.994618
0,1,10.996535
1,1,10.998539
1,1,10.999534
1,1,11.001539
0,1,11.003534
1,2,11.006534
1,1,11.007534
1,1,11.009535
1,1,11.011534
1,1,11.012533
1,1,11.013532
1,2,11.016896
0,1,11.018751
1,1,11.020535
1,1,11.021534
0,2,11.025547
0,1,11.027578
1,1,11.028541
1,1,11.030538
0,1,11.03159
1,1,11.033539
0,1,11.03459
0,2,11.038544
0,1,11.041535
0,1,11.043593
1,1,11.045583
1,1,11.047579
1,1,11.048586
1,1,11.050537
1,2,11.05358
1,1,11.055536
0,2,11.05859
1,1,11.060539
1,1,11.061539
0,1,11.063539
0,2,11.066653
1,1,11.068541
1,2,11.072534
0,1,11.075535
0,4,11.084577
1,4,11.091587
0,1,11.093583
0,1,11.094679
0,2,11.098536
1,1,11.099527
1,2,11.103528
1,1,11.104573
0,1,11.106528
1,1,11.108529
1,2,11.111531
1,1,11.11281
1,1,11.114531
0,1,11.115582
0,1,11.117532
1,1,11.119587
0,2,11.122575
1,3,11.129884
1,1,11.131573
1,1,11.132572
0,3,11.13757
0,1,11.139537
1,1,11.141572
0,3,11.146532
1,1,11.147561
0,2,11.151582
1,1,11.152529
0,1,11.154531
1,3,11.161526
1,2,11.164875
1,1,11.166531
0,2,11.169581
0,2,11.173582
0,1,11.174586
1,1,11.176536
1,1,11.177536
0,4,11.189346
0,1,11.190616
1,1,11.192569
1,1,11.193582
1,1,11.195537
0,2,11.198573
1,2,11.201528
1,1,11.20353
1,1,11.205528
0,2,11.208545
1,2,11.211532
1,1,11.213528
1,1,11.215531
1,1,11.217527
0,2,11.220575
1,1,11.221583
0,3,11.226586
0,3,11.231586
1,1,11.233569
1,1,11.235528
1,2,11.238532
0,2,11.242528
0,2,11.246583
1,1,11.248529
1,1,11.250526
1,1,11.252527
0,2,11.255531
1,1,11.257572
1,1,11.258528
0,1,11.26053
1,1,11.261531
0,1,11.263526
0,1,11.264572
1,1,11.266531
0,1,11.268528
1,1,11.269526
1,1,11.271535
0,1,11.273579
1,1,11.274529
0,1,11.277572
1,2,11.282572
1,1,11.284531
0,1,11.286458
0,1,11.288533
1,1,11.289493
1,4,11.296526
1,1,11.297522
0,3,11.302478
0,2,11.306522
1,1,11.30759
1,1,11.309483
1,1,11.311481
1,1,11.312481
1,1,11.314523
1,1,11.315533
1,1,11.317522
0,2,11.320477
0,2,11.324532
1,1,11.325479
0,1,11.327888
1,1,11.330836
1,1,11.331477
0,3,11.337477
0,1,11.338487
1,2,11.342522
1,1,11.343545
1,2,11.346522
1,1,11.34848
0,2,11.352516
0,2,11.35548
1,1,11.356534
0,2,11.361485
1,1,11.364478
0,1,11.367479
1,1,11.369486
1,1,11.370479
1,1,11.372484
1,1,11.373486
1,1,11.375482
1,1,11.376532
1,1,11.378481
1,1,11.380525
0,2,11.383476
0,3,11.388609
0,1,11.390475
0,2,11.393536
1,1,11.395766
1,1,11.397478
0,2,11.400535
0,1,11.401539
0,1,11.403524
1,1,11.404532
0,2,11.408522
1,1,11.409531
1,1,11.411486
1,1,11.412536
1,1,11.414485
0,1,11.415539
1,1,11.417515
1,1,11.418531
1,1,11.425523
1,1,11.427527
1,1,11.429476
0,2,11.432524
1,1,11.434476
0,2,11.437522
1,2,11.440526
0,2,11.445476
0,1,11.447626
1,1,11.449474
0,1,11.450523
0,2,11.453532
1,1,11.455477
1,3,11.460526
1,2,11.463524
0,3,11.468482
1,2,11.472533
1,2,11.477651
1,3,11.483531
0,3,11.489475
0,2,11.492978
1,1,11.494478
1,1,11.496477
1,1,11.498479
1,1,11.500475
1,1,11.501474
1,1,11.503476
0,2,11.506474
1,1,11.507474
1,1,11.509474
1,1,11.510474
0,3,11.514474
1,3,11.517539
0,2,11.519472
0,2,11.521472
1,2,11.523508
1,1,11.525522
1,2,11.527727
0,2,11.529474
0,2,11.530509
1,3,11.533473
1,1,11.533473
0,1,11.534473
1,2,11.536473
1,1,11.536473
0,2,11.538473
1,1,11.539508
1,1,11.541477
0,2,11.544628
0,1,11.546523
0,1,11.547535
1,1,11.549477
1,1,11.550478
1,3,11.558482
0,1,11.561476
1,1,11.563171
1,1,11.564478
0,3,11.569481
1,1,11.570522
1,1,11.572525
1,1,11.573521
1,1,11.575865
1,1,11.577476
1,1,11.578475
0,1,11.580485
1,1,11.582522
0,1,11.583477
1,1,11.585521
1,1,11.586524
1,1,11.588484
0,2,11.592482
0,1,11.594536
1,1,11.596482
0,3,11.602484
1,1,11.603487
0,2,11.607522
1,2,11.610476
0,2,11.614522
1,1,11.617516
1,1,11.618525
1,1,11.62048
1,1,11.621532
1,1,11.623481
0,2,11.62648
1,1,11.628532
0,2,11.631484
0,1,11.632487
1,2,11.637479
1,1,11.639475
1,1,11.641482
0,1,11.643481
0,1,11.64451
1,1,11.646476
0,2,11.649523
0,4,11.656482
0,1,11.657521
1,1,11.659482
0,1,11.661481
1,1,11.662516
1,1,11.664476
1,1,11.669475
0,1,11.671473
1,1,11.672563
0,2,11.674515
0,2,11.678482
0,1,11.679487
1,1,11.681484
0,2,11.684518
0,2,11.687476
1,2,11.689918
0,2,11.692486
1,1,11.694582
0,2,11.698531
1,1,11.699527
1,1,11.701477
1,1,11.703482
1,1,11.704536
1,1,11.706524
0,1,11.707532
1,1,11.709527
1,1,11.711189
1,1,11.712481
0,2,11.715534
1,1,11.71752
1,1,11.719477
0,3,11.724531
1,1,11.725538
0,3,11.730534
1,2,11.735523
0,1,11.738477
1,1,11.741004
1,1,11.74248
1,1,11.743478
1,1,11.745481
1,1,11.747524
1,1,11.748477
1,1,11.750519
0,3,11.754523
1,2,11.758522
0,1,11.759548
1,1,11.761477
1,3,11.766487
0,3,11.772088
1,1,11.773531
0,2,11.776476
1,1,11.778477
1,1,11.779564
1,1,11.781479
1,1,11.783477
0,2,11.786572
0,1,11.788619
1,2,11.791624
1,1,11.792622
1,1,11.794606
0,2,11.798611
1,1,11.800611
1,1,11.801623
0,1,11.803571
1,1,11.805621
0,1,11.806567
0,3,11.811574
0,2,11.815571
0,2,11.818571
1,1,11.819622
0,2,11.823566
1,1,11.824621
1,1,11.826565
0,7,11.841592
1,1,11.843611
1,1,11.845576
1,1,11.846567
0,1,11.848571
0,1,11.849611
1,1,11.851572
1,1,11.853611
1,1,11.854612
1,2,11.858718
1,1,11.860571
0,1,11.862647
0,2,11.86657
0,1,11.869622
1,1,11.871577
1,1,11.872576
0,2,11.876624
1,1,11.877719
1,1,11.879575
1,1,11.88057
1,1,11.882574
1,1,11.884574
1,1,11.885564
1,1,11.887575
1,2,11.890599
1,1,11.892574
1,1,11.894572
0,1,11.896166
1,1,11.897621
0,1,11.898625
1,1,11.90057
0,2,11.903622
1,2,11.907611
1,1,11.912567
0,1,11.914614
1,1,11.91691
0,1,11.918641
1,1,11.919612
0,1,11.921571
0,2,11.925611
1,1,11.926567
1,1,11.928615
1,1,11.930576
1,1,11.931569
1,1,11.934031
1,1,11.935578
0,2,11.939615
0,1,11.941612
1,1,11.943576
0,1,11.946614
1,1,11.948575
1,2,11.95257
1,1,11.953623
1,1,11.955582
0,1,11.957614
0,1,11.959612
0,2,11.963611
1,1,11.964575
1,1,11.966612
1,1,11.967612
0,2,11.971566
1,1,11.973611
1,1,11.974625
1,1,11.976571
0,1,11.978575
1,1,11.979568
1,3,11.984601
1,1,11.986629
0,2,11.989623
1,1,11.991621
1,1,11.99262
1,1,11.994572
1,1,11.996612
1,2,11.999604
1,3,12.004613
0,2,12.007566
1,1,12.009613
0,1,12.011248
1,1,12.012575
1,1,12.013575
1,1,12.015565
1,1,12.01757
1,1,12.019614
1,1,12.020639
1,1,12.022579
1,1,12.024619
1,1,12.025623
1,1,12.027615
1,1,12.028623
0,1,12.030611
1,1,12.031621
1,1,12.033571
1,2,12.036581
1,1,12.038571
1,1,12.041612
1,1,12.043567
0,2,12.046638
1,1,12.048612
1,1,12.049609
1,1,12.051585
1,2,12.054613
0,1,12.056613
0,2,12.059567
1,1,12.061612
1,1,12.062617
0,1,12.064603
0,2,12.070613
0,1,12.073613
1,1,12.075572
0,3,12.081608
1,1,12.082611
1,1,12.08457
1,1,12.085611
1,1,12.087572
1,2,12.091614
0,1,12.092571
0,3,12.09762
1,1,12.099568
1,1,12.100567
1,1,12.102565
1,1,12.103623
1,1,12.105574
1,1,12.106625
1,1,12.108571
1,1,12.110574
1,4,12.119612
1,2,12.123834
1,1,12.125568
1,1,12.127565
1,1,12.129571
1,1,12.131564
1,1,12.133611
1,1,12.134615
1,1,12.14104
1,1,12.143621
0,1,12.145566
1,1,12.146572
1,1,12.148566
1,1,12.150623
1,1,12.15162
1,1,12.153621
1,1,12.154629
1,1,12.156627
0,1,12.157622
1,1,12.15957
0,3,12.164574
0,1,12.165576
1,1,12.167572
0,1,12.169567
1,1,12.170567
1,1,12.173083
0,1,12.174612
1,1,12.175566
1,1,12.177613
1,1,12.178576
1,1,12.180571
1,1,12.181623
0,1,12.183572
0,2,12.186634
1,2,12.189621
0,2,12.193571
0,3,12.198625
0,2,12.201574
1,1,12.202577
1,3,12.207567
1,1,12.20957
0,1,12.211615
0,2,12.214576
0,2,12.217572
1,1,12.219617
0,1,12.220623
0,1,12.222612
1,1,12.223622
0,1,12.225571
0,3,12.230571
0,2,12.233602
1,1,12.235612
1,1,12.236623
1,1,12.238895
1,1,12.239622
0,1,12.241572
0,1,12.243567
0,2,12.246567
1,1,12.247567
1,1,12.250614
1,2,12.255616
1,1,12.257574
1,1,12.259342
1,1,12.260568
0,1,12.262571
0,2,12.26557
0,3,12.270571
0,1,12.271616
1,1,12.273571
1,1,12.274611
1,1,12.276571
0,3,12.282614
1,2,12.28557
1,1,12.286623
1,2,12.290622
0,2,12.29357
1,1,12.294597
1,1,12.29657
1,1,12.298576
1,1,12.299677
1,1,12.301806
0,2,12.304611
1,1,12.306611
1,1,12.307624
1,1,12.309574
1,1,12.311611
0,2,12.31457
0,1,12.31657
1,1,12.320611
1,1,12.321609
1,3,12.32657
1,1,12.328571
1,1,12.330575
1,2,12.333566
1,1,12.335567
1,1,12.336567
0,2,12.340801
1,1,12.342613
0,2,12.345572
0,1,12.347623
1,1,12.348603
0,1,12.350612
1,1,12.351622
1,1,12.353572
1,1,12.354622
0,2,12.358613
1,1,12.359629
1,1,12.361621
1,1,12.367574
1,1,12.369566
1,1,12.371575
1,2,12.374571
0,1,12.375611
0,2,12.379617
1,1,12.38062
0,2,12.384567
1,1,12.385571
1,1,12.387614
1,1,12.388612
1,1,12.390787
0,1,12.391577
1,1,12.393762
0,1,12.395574
1,1,12.396576
1,1,12.39857
0,1,12.400611
1,1,12.401617
0,1,12.403571
1,1,12.404622
0,2,12.40861
1,1,12.409623
1,1,12.411567
1,1,12.413612
0,2,12.41657
1,1,12.418621
1,1,12.419609
1,2,12.422624
1,1,12.424608
0,1,12.425626
0,2,12.429613
1,1,12.430621
1,1,12.432612
1,1,12.434614
1,1,12.436568
1,1,12.438613
1,1,12.440574
0,2,12.444676
1,3,12.451576
1,1,12.453621
1,1,12.455059
0,1,12.456618
1,2,12.46062
1,1,12.464621
0,2,12.467572
1,1,12.469662
1,2,12.472617
1,1,12.474566
1,1,12.475567
1,1,12.477612
1,3,12.481609
1,1,12.483571
1,1,12.484612
1,1,12.486707
1,1,12.488576
1,2,12.49157
1,1,12.493599
1,1,12.495603
0,1,12.496569
0,1,12.498572
1,1,12.500576
1,1,12.50257
1,1,12.505163
0,2,12.508611
0,1,12.509615
1,1,12.511615
1,1,12.512679
1,1,12.514609
1,1,12.515712
1,1,12.51661
1,1,12.517666
1,1,12.519295
0,2,12.521566
1,1,12.521566
1,1,12.522602
1,1,12.524628
1,2,12.530567
1,1,12.532568
0,2,12.536569
0,3,12.541573
1,1,12.54357
0,1,12.544571
1,1,12.546571
1,1,12.548616
1,1,12.549566
1,1,12.55157
1,3,12.556574
1,2,12.559628
1,1,12.561572
1,1,12.563614
0,1,12.564578
1,1,12.566613
1,1,12.567611
1,1,12.569567
0,1,12.570576
1,1,12.572566
1,3,12.579614
0,3,12.584572
1,1,12.586558
1,1,12.59262
1,2,12.596593
0,2,12.599772
1,2,12.603583
1,1,12.604576
0,2,12.608577
1,1,12.611072
0,1,12.612688
0,2,12.616299
1,1,12.617589
1,1,12.61963
1,1,12.620652
1,1,12.622579
1,1,12.624619
1,1,12.625631
0,2,12.629584
1,1,12.631603
0,1,12.632587
0,2,12.636618
0,2,12.639575
1,2,12.642614
1,1,12.644626
0,1,12.646583
1,1,12.647575
1,2,12.65163
1,3,12.656575
1,1,12.658583
1,1,12.659583
1,1,12.661581
1,1,12.662584
1,1,12.664633
1,1,12.666623
1,1,12.668629
1,1,12.670623
1,1,12.67362
0,2,12.678609
1,1,12.679631
0,1,12.681579
1,1,12.683575
1,1,12.684579
1,1,12.686622
1,1,12.687589
1,1,12.689584
1,1,12.690577
1,1,12.692573
0,2,12.696575
1,1,12.697577
1,1,12.699579
1,1,12.700634
1,1,12.702579
1,1,12.704575
1,1,12.705585
0,3,12.710579
0,2,12.713584
1,1,12.715584
1,1,12.717656
1,1,12.720582
1,2,12.725584
1,1,12.726575
1,1,12.728583
1,1,12.729582
1,1,12.731581
1,1,12.732579
1,1,12.734576
0,1,12.736582
1,1,12.737583
0,2,12.741579
1,1,12.743312
0,1,12.744585
1,1,12.745812
1,1,12.747574
1,1,12.748617
1,1,12.750583
1,1,12.752619
0,1,12.75358
1,1,12.755575
0,2,12.758584
0,2,12.762658
1,1,12.763637
1,1,12.765584
1,1,12.767632
1,1,12.76958
1,1,12.77162
1,1,12.774575
0,1,12.776577
0,1,12.778576
1,1,12.779576
1,1,12.781573
1,1,12.782571
1,1,12.784573
1,1,12.786573
1,1,12.787574
1,2,12.790575
1,1,12.792574
1,1,12.793576
1,1,12.794572
1,2,12.79761
0,3,12.802622
1,2,12.805622
0,1,12.806636
1,1,12.812577
0,1,12.814622
1,1,12.816576
1,1,12.818585
0,2,12.821574
0,1,12.822572
1,1,12.824576
1,1,12.826575
0,2,12.829626
1,2,12.832577
1,2,12.83463
1,1,12.83658
1,1,12.837633
1,1,12.839574
0,2,12.842632
1,1,12.844582
1,1,12.846612
1,1,12.847615
1,1,12.849578
1,1,12.851631
0,1,12.85263
1,1,12.854579
1,2,12.857578
1,1,12.859578
1,1,12.861282
1,1,12.862652
0,1,12.863629
0,2,12.867622
1,1,12.868633
1,2,12.871629
1,1,12.873581
1,1,12.877913
1,1,12.879622
1,1,12.881579
1,2,12.885576
0,1,12.886869
0,2,12.890891
0,3,12.896932
1,1,12.897919
1,1,12.899891
0,2,12.902905
1,1,12.904896
1,1,12.906895
0,1,12.908906
1,1,12.91289
0,2,12.917896
1,1,12.918885
0,1,12.920895
1,2,12.923887
0,1,12.925897
1,1,12.927571
1,1,12.928885
1,1,12.93093
1,1,12.931893
1,1,12.933935
1,1,12.934932
1,1,12.936896
0,3,12.941918
0,3,12.946919
1,1,12.948932
1,1,12.949942
1,1,12.951934
1,1,12.952942
1,1,12.954933
1,1,12.955945
1,1,12.957889
1,1,12.958943
1,1,12.961118
1,1,12.962934
1,1,12.963887
1,1,12.965931
1,1,12.967431
1,2,12.969939
1,1,12.971899
1,1,12.973891
0,1,12.97689
1,1,12.979892
1,1,12.981932
1,1,12.982891
1,1,12.984896
0,2,12.988853
1,2,12.99181
0,2,12.99482
1,1,12.996849
0,2,12.999808
1,1,13.001815
1,1,13.003848
1,1,13.00507
1,1,13.006851
1,2,13.011807
0,1,13.013807
1,2,13.01681
1,1,13.018813
1,1,13.019855
1,1,13.021849
1,1,13.022863
1,1,13.02481
0,4,13.031853
1,1,13.032853
1,1,13.034817
0,1,13.039808
0,2,13.044853
1,1,13.046816
1,1,13.047807
1,1,13.04981
0,2,13.052806
1,1,13.05481
1,1,13.055861
1,1,13.05781
1,2,13.060882
1,1,13.062804
1,1,13.063802
1,1,13.065804
0,2,13.068805
1,2,13.07385
1,1,13.076236
1,1,13.078893
1,1,13.080814
0,3,13.085804
1,1,13.087809
0,3,13.092814
1,1,13.094455
1,1,13.09581
0,2,13.098808
0,2,13.101855
1,1,13.103853
0,1,13.104852
1,1,13.106813
0,2,13.109805
0,1,13.111816
1,1,13.113024
1,3,13.118886
0,1,13.120854
1,1,13.121867
1,1,13.123845
1,1,13.12681
1,1,13.129864
1,1,13.131854
0,1,13.133944
1,1,13.135853
0,2,13.138811
0,1,13.140853
1,2,13.143973
1,1,13.146016
1,1,13.147806
1,1,13.148817
0,2,13.152863
1,1,13.153862
1,1,13.155863
1,1,13.156871
0,1,13.158806
1,1,13.159806
1,1,13.161815
1,1,13.163812
0,1,13.164809
0,2,13.168852
1,1,13.169851
0,1,13.172172
1,1,13.173851
0,1,13.176863
1,1,13.179813
0,2,13.182851
1,1,13.184805
1,2,13.188218
1,1,13.189812
1,1,13.190866
1,1,13.192827
1,1,13.194815
0,3,13.199812
1,1,13.201853
0,3,13.206851
1,1,13.207805
1,1,13.209847
0,2,13.212824
1,1,13.214247
1,1,13.215806
1,1,13.216807
0,1,13.217802
0,1,13.218804
1,1,13.219839
1,1,13.220805
1,1,13.221864
1,2,13.22581
1,1,13.227011
1,1,13.228808
0,1,13.229855
1,1,13.231806
1,1,13.233816
0,1,13.234811
1,1,13.236851
1,1,13.238816
1,1,13.240863
1,2,13.245811
1,1,13.247805
1,1,13.248856
1,1,13.25081
1,1,13.252863
1,1,13.253857
1,1,13.255863
0,1,13.256882
1,1,13.263229
0,1,13.265227
1,1,13.267226
1,1,13.268226
1,2,13.271271
0,1,13.273232
1,1,13.275235
1,1,13.276235
1,1,13.278229
0,2,13.282228
1,1,13.283236
1,1,13.285226
0,1,13.287227
1,1,13.288311
0,1,13.290268
1,1,13.29127
1,1,13.293228
1,1,13.295228
0,2,13.298227
1,1,13.300271
0,1,13.302272
1,1,13.303306
1,1,13.305283
1,1,13.306278
1,1,13.30823
0,2,13.311238
1,1,13.313229
0,1,13.314285
1,1,13.316226
0,1,13.317235
1,2,13.320226
1,1,13.322233
1,1,13.323281
0,1,13.328237
0,2,13.332227
1,1,13.334234
0,1,13.33623
0,1,13.33823
1,1,13.340226
0,2,13.343222
1,1,13.345235
1,1,13.346236
1,1,13.348231
1,1,13.349405
1,1,13.351329
1,1,13.353227
0,3,13.35723
1,1,13.359235
0,2,13.362396
1,3,13.366225
0,1,13.367234
1,1,13.369232
0,2,13.372223
0,2,13.376271
0,2,13.379354
0,1,13.380281
0,1,13.382231
0,2,13.385228
0,1,13.387227
0,2,13.392229
1,1,13.395226
1,1,13.398226
1,1,13.399412
1,1,13.40123
1,1,13.403226
1,1,13.404226
0,3,13.411228
1,1,13.413396
1,1,13.414243
1,1,13.415265
1,1,13.416232
0,1,13.418221
1,2,13.421224
1,1,13.422317
0,2,13.425225
1,1,13.427664
1,3,13.432277
0,2,13.436226
1,1,13.437742
1,1,13.439273
0,2,13.443226
0,2,13.44927
0,2,13.452272
1,1,13.454227
1,1,13.456225
1,1,13.457702
1,1,13.459229
0,2,13.462227
0,1,13.464275
1,1,13.465248
1,1,13.467271
1,1,13.468275
0,1,13.470265
1,1,13.472254
0,1,13.473229
1,2,13.476232
1,1,13.478224
0,3,13.482226
1,1,13.484225
1,1,13.486226
1,1,13.491224
0,1,13.493422
0,1,13.495222
1,1,13.496281
1,1,13.498227
0,2,13.501253
1,1,13.503229
1,1,13.504225
0,2,13.507223
1,1,13.508222
1,1,13.509305
1,1,13.510268
1,1,13.51123
1,1,13.513225
0,2,13.515225
0,2,13.517225
1,1,13.518222
0,1,13.519222
0,1,13.519222
1,1,13.520222
1,1,13.522223
0,2,13.528273
1,1,13.530229
1,1,13.53141
1,1,13.533229
0,2,13.536271
0,1,13.53823
1,1,13.540235
1,1,13.541237
0,1,13.542225
1,2,13.546325
1,1,13.547225
0,2,13.550225
1,1,13.551233
1,1,13.552224
1,1,13.554227
1,2,13.557266
1,1,13.558285
0,1,13.560276
0,1,13.561232
1,2,13.564286
1,1,13.566226
1,1,13.567226
1,1,13.569231
0,2,13.572241
1,1,13.574225
1,1,13.575282
1,1,13.577481
0,1,13.57927
0,1,13.580287
1,1,13.582505
1,2,13.586272
1,1,13.588282
1,1,13.590234
1,1,13.593231
1,1,13.595271
0,2,13.598705
1,1,13.600336
1,1,13.60227
1,1,13.603273
1,1,13.605227
1,1,13.606226
1,1,13.60823
0,1,13.609272
1,1,13.61123
1,1,13.613229
1,1,13.614271
1,1,13.616271
0,2,13.620115
0,1,13.621226
1,1,13.623229
1,1,13.624287
0,1,13.62623
1,1,13.627685
1,1,13.629272
0,1,13.631271
1,1,13.632271
1,1,13.634226
1,1,13.636226
1,1,13.637228
1,1,13.639281
1,1,13.640285
1,1,13.64227
1,1,13.643282
0,2,13.647272
0,2,13.650229
0,3,13.656276
1,1,13.659226
1,1,13.661228
1,1,13.663224
0,1,13.665331
0,1,13.666226
1,1,13.668223
1,1,13.670234
1,1,13.671231
1,1,13.67327
1,1,13.674268
1,1,13.676231
1,1,13.678234
0,1,13.679797
0,1,13.685226
0,2,13.689283
1,1,13.691282
1,1,13.692283
1,1,13.694331
0,3,13.699229
1,1,13.70027
0,3,13.70527
1,5,13.71423
1,1,13.715282
1,3,13.720286
1,4,13.727441
1,1,13.729282
1,1,13.731285
0,2,13.736231
1,1,13.738278
1,1,13.740227
0,2,13.743228
1,1,13.745232
1,1,13.746229
1,1,13.748232
1,1,13.750275
0,2,13.753647
0,4,13.760779
1,1,13.762224
1,1,13.763227
1,1,13.76523
1,1,13.767272
1,1,13.768226
1,1,13.770227
1,1,13.772274
1,1,13.77327
0,5,13.783227
1,1,13.786229
1,1,13.788274
0,3,13.794095
1,1,13.795226
1,1,13.797223
0,2,13.799222
0,1,13.800222
0,1,13.802222
1,1,13.803222
1,1,13.804222
1,1,13.805223
1,1,13.806253
1,1,13.807265
1,1,13.809223
1,1,13.810254
1,1,13.811224
1,1,13.812258
1,1,13.813259
0,2,13.816297
1,1,13.818229
1,1,13.81928
0,2,13.823226
0,1,13.824225
0,1,13.826271
1,1,13.827654
1,1,13.829226
1,1,13.830237
0,1,13.832263
1,1,13.833283
1,1,13.835232
1,1,13.837272
1,1,13.838228
1,1,13.840272
1,1,13.841285
0,2,13.844374
0,1,13.846231
1,2,13.851282
1,1,13.854231
1,2,13.857631
0,1,13.859272
0,1,13.861274
1,1,13.86227
0,1,13.864243
1,1,13.866268
1,1,13.86726
0,2,13.871235
1,2,13.874226
1,1,13.875793
1,1,13.877508
1,1,13.879282
1,1,13.880274
0,1,13.882231
1,1,13.884609
0,4,13.892814
1,1,13.894427
1,1,13.896273
1,1,13.897228
1,1,13.899271
1,1,13.900273
1,1,13.90223
0,3,13.90723
1,1,13.909235
1,1,13.910237
1,1,13.912231
1,1,13.913283
1,1,13.91523
0,1,13.917226
0,1,13.924365
1,1,13.926366
0,2,13.929322
1,1,13.931325
1,1,13.932369
1,1,13.934333
1,1,13.93633
1,2,13.939367
1,1,13.940377
0,1,13.942369
0,2,13.945319
0,3,13.950324
1,1,13.952325
1,1,13.953376
0,2,13.956375
0,1,13.958326
1,1,13.960367
1,1,13.96137
1,1,13.963324
1,3,13.968369
0,2,13.971325
0,2,13.975378
0,1,13.976376
1,1,13.978326
1,2,13.98133
1,1,13.983325
0,2,13.987324
1,1,13.991368
1,1,13.992366
1,1,13.994321
1,1,13.996369
0,1,13.997392
1,1,13.999326
1,1,14.001366
1,1,14.002366
0,2,14.006326
0,1,14.007368
1,1,14.009318
1,1,14.011365
1,1,14.01237
1,2,14.016368
1,1,14.017463
1,1,14.019325
1,1,14.021324
1,1,14.022376
1,2,14.026376
1,1,14.027772
0,2,14.031319
1,1,14.032322
0,2,14.035322
1,1,14.037322
0,1,14.039378
1,1,14.04036
0,2,14.044343
0,1,14.045974
