# {"t_start": 1658239102.0322807, "env_id": null} 
r,l,t 
4,4,39.423269
4,4,39.426321
4,4,39.428316
4,4,39.431108
-1,7,39.437126
2,4,39.440106
-3,7,39.445107
4,4,39.447326
4,4,39.450353
-3,7,39.455351
-1,7,39.46035
-1,7,39.465328
2,4,39.467325
4,4,39.47033
4,4,39.473352
4,4,39.475353
-5,7,39.480327
4,4,39.482354
2,4,39.485327
4,4,39.488355
2,4,39.490327
4,4,39.49334
4,4,39.496326
4,4,39.499328
4,4,39.501335
2,4,39.504326
-3,7,39.510328
2,4,39.513381
0,2,39.514888
4,4,39.517887
4,4,39.520883
2,4,39.523882
4,4,39.526882
2,4,39.528884
-3,7,39.533881
4,4,39.53691
2,4,39.539932
4,4,39.542354
4,4,39.545351
-3,7,39.55062
4,4,39.55364
4,4,39.556555
4,4,39.559555
4,4,39.563568
4,4,39.566556
-5,7,39.570555
-1,7,39.575576
-1,7,39.58056
4,4,39.582555
4,4,39.586555
4,4,39.589556
4,4,39.592473
2,4,39.5955
4,4,39.598543
2,4,39.601449
4,4,39.604408
4,4,39.607408
4,4,39.610407
2,4,39.612408
4,4,39.615406
-3,7,39.62041
4,4,39.623437
4,4,39.625408
4,4,39.629023
4,4,39.631053
4,4,39.634087
2,4,39.637085
4,4,39.640111
-1,7,39.645118
2,4,39.648139
2,4,39.650806
2,4,39.653814
4,4,39.656814
-3,7,39.662828
4,4,39.665813
4,4,39.669299
2,4,39.672273
2,4,39.67527
4,4,39.678272
4,4,39.680271
4,4,39.683275
2,4,39.686276
3,5,39.689271
4,4,39.69237
-3,7,39.697464
4,4,39.700432
4,4,39.705435
4,4,39.709435
4,4,39.713447
4,4,39.716433
4,4,39.719435
4,4,39.722293
4,4,39.725293
-3,7,39.72932
4,4,39.732294
-3,7,39.738293
2,4,39.74132
4,4,39.743293
2,4,39.746291
4,4,39.749293
4,4,39.75234
2,4,39.754339
2,4,39.757341
-5,7,39.762339
-1,7,39.768341
4,4,39.771141
2,4,39.775166
2,4,39.777705
4,4,39.780714
2,4,39.784944
-3,7,39.788946
2,4,39.792943
4,4,39.795943
4,4,39.798943
4,4,39.801411
4,4,39.804411
-1,7,39.810453
4,4,39.813466
-3,7,39.818461
4,4,39.821462
4,4,39.824461
4,4,39.827461
4,4,39.830462
2,4,39.833462
2,4,39.836461
4,4,39.839637
4,4,39.84265
2,4,39.845971
4,4,39.848989
4,4,39.850981
4,4,39.854984
4,4,39.857979
4,4,39.860969
4,4,39.86394
2,4,39.866957
-5,7,39.872948
4,4,39.874964
4,4,39.87797
4,4,39.880948
4,4,39.883949
4,4,39.885947
4,4,39.888949
4,4,39.890977
4,4,39.893691
4,4,39.896666
-1,7,39.900694
4,4,39.902665
-1,7,39.908665
-1,7,39.914138
4,4,39.917137
-3,7,39.922136
4,4,39.925137
4,4,39.928757
4,4,39.931901
4,4,39.934918
2,4,39.937889
4,4,39.940889
4,4,39.9429
4,4,39.945891
-5,7,39.949969
2,4,39.952978
-1,7,39.9579
4,4,39.960883
4,4,39.963895
4,4,39.966894
4,4,39.969892
4,4,39.972893
4,4,39.975893
-1,7,39.981534
2,4,39.984533
-1,7,39.98974
4,4,39.992721
2,4,39.995721
4,4,39.998721
-1,7,40.002721
4,4,40.005764
4,4,40.007776
2,4,40.010778
4,4,40.013864
4,4,40.016838
4,4,40.019836
4,4,40.022838
4,4,40.025837
4,4,40.029665
4,4,40.032672
4,4,40.035692
4,4,40.041209
4,4,40.044187
4,4,40.047183
4,4,40.050197
4,4,40.053184
4,4,40.056221
2,4,40.059221
2,4,40.06322
2,4,40.066223
-1,7,40.072742
2,4,40.074741
4,4,40.077741
4,4,40.080741
2,4,40.083742
4,4,40.086768
4,4,40.089741
4,4,40.093039
-3,7,40.098032
4,4,40.101033
4,4,40.104575
4,4,40.106583
4,4,40.109584
4,4,40.113582
4,4,40.116583
-5,7,40.121584
4,4,40.124389
4,4,40.127568
4,4,40.130574
4,4,40.13357
4,4,40.136572
4,4,40.139569
4,4,40.142568
4,4,40.145579
4,4,40.14957
2,4,40.152215
4,4,40.154249
2,4,40.156996
4,4,40.160047
2,4,40.163047
4,4,40.165073
2,4,40.168046
4,4,40.171045
-3,7,40.174964
4,4,40.177999
2,4,40.179963
4,4,40.182962
4,4,40.185992
3,5,40.190069
4,4,40.192104
4,4,40.195081
4,4,40.198078
2,4,40.201109
4,4,40.204078
4,4,40.206076
4,4,40.209077
4,4,40.212082
-1,7,40.216085
2,4,40.218079
2,4,40.22111
4,4,40.224078
-1,7,40.229247
3,5,40.232688
4,4,40.235896
4,4,40.238923
2,4,40.241898
4,4,40.243923
4,4,40.246899
4,4,40.249925
4,4,40.251899
4,4,40.25492
4,4,40.257898
-3,7,40.262924
4,4,40.264903
4,4,40.267761
-5,7,40.27276
2,4,40.275737
2,4,40.278762
2,4,40.28121
4,4,40.284282
-3,7,40.289282
2,4,40.292286
4,4,40.295283
4,4,40.298285
4,4,40.300626
4,4,40.303623
4,4,40.306645
2,4,40.309635
4,4,40.311622
2,4,40.315629
-5,7,40.319637
4,4,40.322637
4,4,40.325665
4,4,40.328663
2,2,40.330637
-1,7,40.335636
-3,7,40.339666
1,3,40.342637
4,4,40.344637
-1,1,40.345638
4,4,40.348953
-3,7,40.356516
4,4,40.360329
2,4,40.363301
3,5,40.366314
2,4,40.369304
4,4,40.372337
2,4,40.375302
-3,7,40.380311
3,5,40.383301
2,4,40.386329
4,4,40.389292
4,4,40.392172
4,4,40.395172
4,4,40.397527
3,5,40.401535
4,4,40.404536
4,4,40.407536
2,4,40.410537
2,4,40.413542
2,4,40.416536
2,4,40.419536
1,3,40.420535
2,4,40.424102
2,4,40.426101
4,4,40.4291
2,4,40.432127
4,4,40.434099
2,4,40.437127
4,4,40.440108
4,4,40.443127
4,4,40.446101
4,4,40.448127
2,4,40.4511
-1,7,40.456101
-1,7,40.462129
4,4,40.465101
4,4,40.4681
4,4,40.471101
4,4,40.474101
4,4,40.47716
4,4,40.479893
4,4,40.48295
4,4,40.485451
2,4,40.488461
4,4,40.491488
4,4,40.494462
4,4,40.496461
4,4,40.49946
-1,1,40.500489
4,4,40.502694
4,4,40.506308
-5,7,40.511718
4,4,40.514738
4,4,40.517748
4,4,40.520735
4,4,40.523719
4,4,40.526833
4,4,40.529845
4,4,40.532843
4,4,40.536843
2,4,40.540845
4,4,40.543854
4,4,40.546843
4,4,40.54987
-1,7,40.554846
4,4,40.557843
3,5,40.560842
4,4,40.564367
4,4,40.567377
4,4,40.570376
2,4,40.572404
4,4,40.575377
4,4,40.578385
4,4,40.581377
2,4,40.583377
2,4,40.586404
4,4,40.589402
4,4,40.592375
3,5,40.596432
4,4,40.598432
4,4,40.601447
4,4,40.604432
4,4,40.607432
4,4,40.611039
4,4,40.614036
4,4,40.616701
2,4,40.619686
4,4,40.622684
4,4,40.625686
4,4,40.628686
2,4,40.631699
4,4,40.634491
2,4,40.638492
4,4,40.641491
-5,7,40.646769
4,4,40.64978
4,4,40.652777
-3,7,40.657813
2,4,40.659806
4,4,40.663353
4,4,40.668384
4,4,40.671361
4,4,40.675362
4,4,40.678521
4,4,40.681553
2,4,40.68453
-5,7,40.689574
4,4,40.692558
2,4,40.695055
4,4,40.698083
2,4,40.70107
4,4,40.704598
2,4,40.706941
-5,7,40.713922
2,4,40.71695
4,4,40.719464
2,4,40.722483
4,4,40.725501
4,4,40.728474
4,4,40.7315
4,4,40.735471
2,4,40.738473
4,4,40.741474
4,4,40.745668
-5,7,40.751034
4,4,40.754034
4,4,40.757072
-3,7,40.763035
4,4,40.766035
2,4,40.768035
2,4,40.771033
4,4,40.774062
4,4,40.776065
4,4,40.779033
4,4,40.782034
2,4,40.785033
4,4,40.787033
4,4,40.790032
4,4,40.793064
-3,7,40.797063
4,4,40.799033
4,4,40.802082
4,4,40.805092
4,4,40.807091
-3,7,40.812092
2,4,40.815092
4,4,40.818122
3,5,40.82109
1,3,40.824091
-1,7,40.829196
4,4,40.832195
4,4,40.835222
4,4,40.838194
4,4,40.840194
4,4,40.843224
4,4,40.8462
2,4,40.849195
-5,7,40.855241
4,4,40.857239
-1,7,40.861983
2,4,40.865019
4,4,40.868695
4,4,40.870703
4,4,40.874303
-1,7,40.879303
4,4,40.882303
-1,7,40.887304
4,4,40.890305
4,4,40.893304
4,4,40.896083
4,4,40.899074
4,4,40.902062
4,4,40.905063
4,4,40.907549
2,4,40.910853
4,4,40.913865
2,4,40.916877
4,4,40.919874
-5,7,40.924874
-1,7,40.928874
2,4,40.931921
0,2,40.933929
4,4,40.936957
2,4,40.940929
4,4,40.944247
4,4,40.947239
4,4,40.950256
4,4,40.953276
4,4,40.956237
4,4,40.95929
4,4,40.962289
-5,7,40.967292
-1,7,40.972319
-1,7,40.977289
2,4,40.980288
2,4,40.983289
4,4,40.986316
4,4,40.989289
4,4,40.992304
2,4,40.995261
-1,7,41.00326
2,4,41.006267
4,4,41.00926
2,4,41.012461
4,4,41.015458
-1,7,41.020237
2,4,41.023263
4,4,41.026235
4,4,41.028236
-5,7,41.032237
4,4,41.035273
4,4,41.039274
-3,7,41.045249
2,4,41.048266
4,4,41.051236
4,4,41.054236
-3,7,41.060237
2,4,41.063237
2,4,41.065237
4,4,41.068237
4,4,41.071263
-5,7,41.077246
4,4,41.080235
4,4,41.083237
2,4,41.086236
2,4,41.089267
4,4,41.092236
4,4,41.095361
4,4,41.098486
4,4,41.101744
3,3,41.102746
4,4,41.105745
2,4,41.108745
-3,7,41.113746
4,4,41.116746
3,3,41.118971
4,4,41.12161
4,4,41.12461
4,4,41.126608
4,4,41.129642
2,4,41.132691
4,4,41.135659
2,4,41.138659
2,4,41.141659
4,4,41.144658
-3,7,41.14928
4,4,41.152305
4,4,41.15528
-1,7,41.159279
4,4,41.161281
4,4,41.164279
4,4,41.16728
-3,7,41.172281
4,4,41.175278
4,4,41.177307
-3,7,41.182281
4,4,41.185279
4,4,41.188279
-1,7,41.19328
4,4,41.196278
4,4,41.19928
4,4,41.202307
4,4,41.20528
4,4,41.208286
-3,7,41.21228
-3,7,41.217279
4,4,41.220823
4,4,41.223255
4,4,41.226268
4,4,41.229204
4,4,41.232211
4,4,41.235212
-1,7,41.240214
-5,7,41.245825
4,4,41.248824
4,4,41.251838
4,4,41.254836
4,4,41.258377
1,3,41.259386
4,4,41.262393
2,4,41.265398
4,4,41.268385
4,4,41.271074
-1,7,41.276073
4,4,41.280082
4,4,41.28255
4,4,41.285548
2,4,41.288548
4,4,41.292553
4,4,41.295549
2,4,41.298584
4,4,41.301549
4,4,41.304214
4,4,41.306225
4,4,41.309235
4,4,41.312224
4,4,41.315247
4,4,41.317479
4,4,41.320489
4,4,41.32353
4,4,41.328502
4,4,41.332487
-3,7,41.337612
4,4,41.340704
4,4,41.343676
4,4,41.346675
4,4,41.349705
2,4,41.352702
4,4,41.356283
4,4,41.358292
2,4,41.361292
4,4,41.364291
2,4,41.367305
4,4,41.370293
4,4,41.374291
-1,7,41.379293
4,4,41.382292
4,4,41.385264
-5,7,41.389231
4,4,41.392226
-3,7,41.39784
2,4,41.399866
4,4,41.402861
4,4,41.405838
3,5,41.40884
-1,7,41.414838
4,4,41.417838
4,4,41.420851
4,4,41.423862
4,4,41.42586
4,4,41.428861
4,4,41.431731
4,4,41.43473
4,4,41.437728
4,4,41.44076
4,4,41.443757
2,4,41.446731
4,4,41.449757
2,4,41.452727
-1,7,41.458379
4,4,41.461859
4,4,41.464869
4,4,41.467868
4,4,41.470869
4,4,41.473869
2,4,41.476869
4,4,41.479703
4,4,41.481704
4,4,41.484729
2,4,41.487944
4,4,41.489911
4,4,41.492937
4,4,41.49591
4,4,41.49891
2,4,41.500938
4,4,41.50391
-1,7,41.508417
4,4,41.51147
4,4,41.514468
-3,7,41.518468
3,3,41.520469
4,4,41.523496
4,4,41.52547
-3,7,41.53047
4,4,41.533517
4,4,41.536552
-3,7,41.541297
4,4,41.54432
4,4,41.546293
3,3,41.548321
2,4,41.551295
4,4,41.553295
2,4,41.556324
2,4,41.559295
4,4,41.562294
4,4,41.564294
4,4,41.568088
2,4,41.571095
4,4,41.573398
-1,7,41.579424
4,4,41.582406
-5,7,41.587406
3,3,41.589424
4,4,41.59242
4,4,41.595408
4,4,41.598408
4,4,41.601415
4,4,41.604422
2,4,41.607228
4,4,41.610235
4,4,41.613235
2,4,41.616257
4,4,41.619256
4,4,41.622315
4,4,41.625313
4,4,41.628313
4,4,41.631331
4,4,41.633343
-5,7,41.637313
4,4,41.640314
4,4,41.645312
4,4,41.649328
4,4,41.653313
4,4,41.656313
2,4,41.659255
4,4,41.662265
4,4,41.664602
4,4,41.668343
4,4,41.671372
-3,7,41.676348
4,4,41.679343
4,4,41.682559
4,4,41.685568
2,4,41.68872
2,4,41.691726
4,4,41.694722
1,3,41.696771
4,4,41.699937
4,4,41.70294
2,4,41.705939
4,4,41.708941
4,4,41.711939
2,4,41.715938
4,4,41.717938
4,4,41.72051
4,4,41.72354
4,4,41.726536
2,4,41.72851
4,4,41.731524
4,4,41.734509
4,4,41.737535
4,4,41.739509
4,4,41.742719
4,4,41.745742
4,4,41.74843
4,4,41.750439
4,4,41.75344
4,4,41.756465
4,4,41.758439
4,4,41.761468
4,4,41.764438
4,4,41.766492
4,4,41.769516
4,4,41.772491
4,4,41.775489
4,4,41.77749
4,4,41.780517
4,4,41.783544
4,4,41.786557
4,4,41.789549
-1,7,41.794448
4,4,41.797471
2,4,41.800471
2,4,41.803602
4,4,41.806613
4,4,41.80961
4,4,41.812613
4,4,41.81461
2,4,41.817613
4,4,41.820996
2,4,41.824065
4,4,41.82735
-5,7,41.831384
4,4,41.834373
3,5,41.838191
4,4,41.841173
4,4,41.844173
4,4,41.847199
4,4,41.8492
2,4,41.852176
4,4,41.855171
4,4,41.858173
4,4,41.861696
4,4,41.864703
4,4,41.868101
4,4,41.871101
4,4,41.873102
4,4,41.877104
4,4,41.880103
4,4,41.883102
4,4,41.886131
4,4,41.88913
2,4,41.892103
4,4,41.895136
-3,7,41.899103
4,4,41.902127
4,4,41.905106
4,4,41.909103
4,4,41.912104
2,4,41.915104
-1,7,41.92083
4,4,41.92384
-1,7,41.929841
-3,7,41.93482
2,4,41.938249
4,4,41.94126
4,4,41.944247
4,4,41.947251
4,4,41.95025
4,4,41.952276
4,4,41.958249
4,4,41.961249
-5,7,41.965249
4,4,41.968249
4,4,41.971267
4,4,41.97525
4,4,41.97828
4,4,41.981273
-5,7,41.986249
4,4,41.990247
1,5,41.993793
4,4,41.996821
4,4,41.998791
4,4,42.001796
4,4,42.00482
2,4,42.006792
4,4,42.009846
4,4,42.012792
4,4,42.015821
-1,7,42.020815
2,4,42.022794
2,4,42.025796
4,4,42.02882
2,4,42.030793
2,4,42.033846
4,4,42.036857
4,4,42.038857
4,4,42.041855
4,4,42.044857
2,4,42.047884
-3,7,42.054017
3,5,42.05704
4,4,42.060463
2,4,42.062464
4,4,42.065467
2,4,42.068464
-1,7,42.073465
2,4,42.076464
4,4,42.079464
4,4,42.082464
2,4,42.085413
4,4,42.088625
4,4,42.091639
4,4,42.09462
4,4,42.097612
4,4,42.100609
4,4,42.103285
4,4,42.10632
2,4,42.109293
1,5,42.112297
4,4,42.114293
2,4,42.11732
4,4,42.120296
2,4,42.123294
2,4,42.126321
4,4,42.129294
4,4,42.132294
4,4,42.135791
4,4,42.138778
4,4,42.140778
2,4,42.143776
4,4,42.146777
4,4,42.149777
4,4,42.151777
4,4,42.154804
-5,7,42.159735
4,4,42.162744
4,4,42.165215
4,4,42.168225
4,4,42.171225
2,4,42.173234
4,4,42.177222
4,4,42.180248
4,4,42.183224
4,4,42.185179
4,4,42.188215
4,4,42.191017
4,4,42.194218
-1,7,42.199226
4,4,42.201229
4,4,42.204226
4,4,42.207226
4,4,42.210227
4,4,42.213226
4,4,42.216232
4,4,42.219251
4,4,42.222228
4,4,42.225226
4,4,42.228226
-1,7,42.232256
4,4,42.234227
4,4,42.237253
2,4,42.240228
4,4,42.243262
4,4,42.246086
4,4,42.249097
4,4,42.252095
4,4,42.254098
4,4,42.257881
4,4,42.260918
4,4,42.266916
4,4,42.26989
-1,7,42.275916
-1,7,42.280963
-1,7,42.286803
4,4,42.289821
4,4,42.292801
4,4,42.2958
2,4,42.298801
4,4,42.301801
4,4,42.305443
4,4,42.307446
2,4,42.310442
4,4,42.31347
3,5,42.316842
-1,7,42.321853
4,4,42.324853
4,4,42.327852
4,4,42.33085
4,4,42.333851
4,4,42.336852
4,4,42.339852
2,4,42.342866
4,4,42.346095
4,4,42.348626
2,4,42.352542
4,4,42.355032
2,4,42.358032
4,4,42.361032
4,4,42.364034
4,4,42.368034
-1,7,42.372033
-5,7,42.377033
2,4,42.381032
4,4,42.383383
4,4,42.387402
4,4,42.390384
4,4,42.392925
4,4,42.396926
2,4,42.399962
4,4,42.402925
4,4,42.405926
2,4,42.408925
4,4,42.411515
4,4,42.414687
-5,7,42.419723
4,4,42.422734
4,4,42.425741
-3,7,42.430763
4,4,42.433741
4,4,42.435741
4,4,42.438745
4,4,42.441938
4,4,42.443948
4,4,42.446945
4,4,42.45008
4,4,42.452091
4,4,42.455099
3,5,42.458088
4,4,42.462097
4,4,42.465089
1,1,42.465089
4,4,42.46809
4,4,42.471409
4,4,42.47403
4,4,42.47604
4,4,42.479038
2,4,42.48204
-1,7,42.487399
-1,7,42.492442
4,4,42.495409
4,4,42.498429
4,4,42.50142
4,4,42.504414
4,4,42.507415
4,4,42.511027
-3,7,42.515094
2,4,42.518035
4,4,42.521064
2,4,42.524064
-5,7,42.533036
2,4,42.537035
4,4,42.540036
4,4,42.543064
4,4,42.546036
3,3,42.54904
4,4,42.551036
4,4,42.554036
4,4,42.557036
2,4,42.560037
2,4,42.563036
2,4,42.567037
-1,7,42.572035
4,4,42.575035
4,4,42.578708
4,4,42.581718
4,4,42.584859
4,4,42.587866
4,4,42.590894
4,4,42.592892
4,4,42.598892
4,4,42.601907
4,4,42.605906
2,4,42.608891
4,4,42.612038
4,4,42.615073
4,4,42.618114
4,4,42.621111
4,4,42.624523
4,4,42.627564
4,4,42.630574
4,4,42.632574
4,4,42.635576
4,4,42.638575
-3,7,42.642576
4,4,42.645574
-1,7,42.649578
4,4,42.652602
4,4,42.655577
4,4,42.658597
2,4,42.661574
2,4,42.664574
4,4,42.667574
4,4,42.670574
4,4,42.673621
-1,7,42.67906
4,4,42.68243
2,4,42.685432
2,4,42.688428
4,4,42.691283
2,4,42.693295
4,4,42.696295
4,4,42.699341
-5,7,42.704366
4,4,42.707341
4,4,42.709339
4,4,42.712339
4,4,42.715341
4,4,42.718341
2,4,42.721371
4,4,42.723367
4,4,42.726344
4,4,42.729475
4,4,42.733516
2,4,42.736552
4,4,42.740526
4,4,42.743525
4,4,42.745573
2,4,42.748524
2,4,42.751573
4,4,42.754353
1,3,42.755356
4,4,42.758391
4,4,42.761386
3,5,42.765353
2,4,42.768354
1,1,42.769382
2,4,42.772357
4,4,42.775354
4,4,42.778381
-5,7,42.784091
4,4,42.786587
4,4,42.789589
2,4,42.79264
4,4,42.795644
-1,7,42.799639
4,4,42.802639
4,4,42.805666
-3,7,42.810667
4,4,42.813666
4,4,42.816309
4,4,42.818284
4,4,42.821312
2,4,42.824308
4,4,42.82628
2,4,42.82928
4,4,42.832282
4,4,42.834283
2,4,42.837309
4,4,42.84014
4,4,42.843114
4,4,42.845115
4,4,42.848113
4,4,42.851116
4,4,42.853114
-3,7,42.858114
4,4,42.861113
4,4,42.864114
2,4,42.866144
4,4,42.869393
2,4,42.871351
4,4,42.874373
2,4,42.877347
2,4,42.880347
4,4,42.883375
4,4,42.885345
4,4,42.888375
-3,7,42.893348
4,4,42.896346
4,4,42.898354
2,4,42.903808
4,4,42.906808
4,4,42.91081
4,4,42.913818
2,4,42.91681
4,4,42.919808
4,4,42.922961
-1,7,42.926972
4,4,42.9299
4,4,42.932911
4,4,42.935908
2,4,42.937909
4,4,42.940908
4,4,42.943911
4,4,42.947122
4,4,42.949131
2,4,42.95213
2,4,42.955132
2,4,42.958159
4,4,42.961131
4,4,42.963514
4,4,42.966523
4,4,42.970436
4,4,42.973473
4,4,42.976475
4,4,42.979459
4,4,42.981445
2,4,42.984473
4,4,42.987445
2,4,42.990466
2,4,42.993447
4,4,42.996491
2,4,42.999636
2,4,43.002662
4,4,43.005652
-1,7,43.010636
2,4,43.013634
4,4,43.016636
4,4,43.019636
4,4,43.022636
2,4,43.024636
4,4,43.027636
4,4,43.031636
2,4,43.033636
-3,7,43.039664
2,4,43.042665
-1,7,43.048377
4,4,43.050375
4,4,43.053387
4,4,43.056375
2,4,43.059376
-1,7,43.063378
2,4,43.066403
-1,7,43.071904
4,4,43.073915
4,4,43.076913
4,4,43.079941
4,4,43.081914
2,4,43.085408
2,4,43.087416
2,4,43.090415
4,4,43.09364
4,4,43.095639
4,4,43.098834
4,4,43.101835
4,4,43.104832
4,4,43.107835
4,4,43.110847
4,4,43.113834
4,4,43.116833
4,4,43.119834
4,4,43.122835
4,4,43.125983
2,4,43.12903
2,4,43.132023
2,4,43.135024
4,4,43.137024
4,4,43.140051
-1,7,43.145023
4,4,43.148023
-3,7,43.154881
4,4,43.157889
4,4,43.160889
-1,7,43.164178
4,4,43.167205
2,4,43.170178
1,3,43.172178
4,4,43.175177
4,4,43.178178
1,1,43.178178
2,4,43.181344
2,4,43.184088
4,4,43.1871
4,4,43.190125
3,5,43.194124
4,4,43.1971
4,4,43.199096
2,4,43.202099
3,5,43.205099
4,4,43.208767
-1,7,43.2172
4,4,43.220199
4,4,43.223197
4,4,43.226123
2,4,43.229107
4,4,43.232093
2,4,43.235099
4,4,43.238094
4,4,43.241095
4,4,43.244094
4,4,43.247096
2,4,43.250094
4,4,43.253094
4,4,43.256097
4,4,43.259297
4,4,43.263294
-5,7,43.267422
4,4,43.270431
2,4,43.273453
2,4,43.275928
4,4,43.279387
4,4,43.282402
4,4,43.285397
4,4,43.288397
4,4,43.291396
4,4,43.294397
2,4,43.297424
2,4,43.300525
2,4,43.303138
4,4,43.306295
4,4,43.309303
4,4,43.312304
4,4,43.315315
2,4,43.318304
4,4,43.321303
-5,7,43.327201
2,4,43.330154
4,4,43.333162
-1,7,43.338388
4,4,43.341387
4,4,43.344387
2,4,43.347398
4,4,43.350386
-3,7,43.356416
4,4,43.35941
4,4,43.362409
2,4,43.365402
3,5,43.368387
2,4,43.371386
4,4,43.373387
4,4,43.376386
-1,7,43.381387
2,4,43.384404
4,4,43.38644
4,4,43.389388
4,4,43.392387
4,4,43.395389
2,4,43.397389
4,4,43.400385
4,4,43.403414
2,4,43.406388
2,4,43.409386
4,4,43.411437
-1,7,43.416445
4,4,43.418485
2,4,43.421448
4,4,43.424447
2,6,43.428449
4,4,43.431448
4,4,43.434445
2,4,43.437446
2,4,43.440737
4,4,43.443082
4,4,43.447083
4,4,43.44956
4,4,43.452563
4,4,43.455596
4,4,43.458564
-1,7,43.463562
0,2,43.464561
4,4,43.467563
4,4,43.470561
4,4,43.473562
4,4,43.475561
4,4,43.478594
2,4,43.481561
4,4,43.484324
2,4,43.487365
2,4,43.489375
2,4,43.492403
4,4,43.495405
4,4,43.498404
4,4,43.500726
4,4,43.503752
4,4,43.506726
2,4,43.509751
-1,7,43.514725
2,4,43.517726
2,4,43.520766
4,4,43.522774
4,4,43.528774
4,4,43.531774
4,4,43.535774
2,4,43.538723
2,4,43.542287
4,4,43.544287
4,4,43.547287
-3,7,43.553288
4,4,43.556288
4,4,43.558792
4,4,43.561796
-1,7,43.56684
-1,7,43.572791
4,4,43.575789
4,4,43.57879
4,4,43.58179
-1,7,43.587234
4,4,43.590262
-3,7,43.595286
4,4,43.598243
2,4,43.600288
4,4,43.603297
4,4,43.606296
4,4,43.609297
4,4,43.612297
2,4,43.614298
4,4,43.617691
4,4,43.619699
-1,7,43.623701
4,4,43.626699
4,4,43.6297
4,4,43.632726
4,4,43.635727
-1,7,43.640727
4,4,43.643727
4,4,43.6467
-1,1,43.6477
2,4,43.6507
2,4,43.6537
-1,7,43.659701
4,4,43.6627
4,4,43.665729
4,4,43.66931
2,4,43.672345
4,4,43.67531
4,4,43.678325
4,4,43.68109
4,4,43.684106
4,4,43.687126
2,4,43.690147
4,4,43.693177
4,4,43.696156
4,4,43.699183
2,4,43.702154
4,4,43.704155
4,4,43.707183
4,4,43.710273
4,4,43.713292
4,4,43.715271
-1,7,43.721273
4,4,43.723273
2,4,43.726474
4,4,43.729476
4,4,43.732482
4,4,43.734472
4,4,43.738514
4,4,43.741504
4,4,43.744398
4,4,43.747408
4,4,43.750433
4,4,43.753441
4,4,43.755441
4,4,43.758468
4,4,43.761443
2,4,43.764456
-5,7,43.768853
4,4,43.771862
4,4,43.775303
4,4,43.778311
4,4,43.78035
4,4,43.783317
-1,7,43.788339
-1,7,43.793367
4,4,43.796367
4,4,43.799366
4,4,43.801368
4,4,43.804404
4,4,43.807706
4,4,43.810624
4,4,43.812624
4,4,43.815657
4,4,43.818665
4,4,43.821666
4,4,43.824693
4,4,43.827666
4,4,43.830665
4,4,43.83443
-5,7,43.83943
4,4,43.842464
4,4,43.845431
4,4,43.851433
-5,7,43.85743
4,4,43.86045
-3,7,43.864431
-3,7,43.870454
4,4,43.873458
2,4,43.876459
2,4,43.879478
4,4,43.882479
4,4,43.885482
4,4,43.88849
4,4,43.890477
4,4,43.893504
2,4,43.896477
4,4,43.899478
4,4,43.902479
2,4,43.904479
2,4,43.907479
4,4,43.910481
4,4,43.912479
4,4,43.915482
4,4,43.918494
4,4,43.92127
-5,7,43.926614
4,4,43.930655
4,4,43.933621
4,4,43.935615
-3,7,43.941614
-3,7,43.945643
4,4,43.948615
4,4,43.95198
4,4,43.954975
2,4,43.957976
4,4,43.960999
3,3,43.963999
4,4,43.966976
4,4,43.969975
4,4,43.972974
4,4,43.975976
4,4,43.978976
4,4,43.980973
2,4,43.984001
-1,7,43.989493
4,4,43.992219
2,4,43.99528
4,4,43.999278
4,4,44.00229
4,4,44.005277
-1,7,44.010278
4,4,44.012931
4,4,44.015913
4,4,44.019618
4,4,44.02264
4,4,44.024644
4,4,44.027622
2,4,44.030669
2,4,44.033704
4,4,44.035668
4,4,44.038668
-1,7,44.04267
4,4,44.045669
4,4,44.048416
4,4,44.051426
4,4,44.054426
2,4,44.057865
-5,7,44.063293
4,4,44.066326
4,4,44.069297
4,4,44.07235
4,4,44.075362
-1,7,44.080348
4,4,44.083347
4,4,44.086346
4,4,44.089354
4,4,44.09179
4,4,44.095419
4,4,44.098392
4,4,44.101392
4,4,44.105019
4,4,44.107028
3,5,44.111027
4,4,44.114027
4,4,44.117028
4,4,44.120028
4,4,44.122614
4,4,44.125611
4,4,44.128612
4,4,44.131717
4,4,44.133742
4,4,44.136716
2,4,44.139759
2,4,44.142783
-1,7,44.147768
4,4,44.15077
-3,7,44.156604
4,4,44.159628
4,4,44.162602
4,4,44.1656
4,4,44.168602
2,4,44.170604
2,4,44.17666
4,4,44.17966
4,4,44.182664
4,4,44.185671
-1,7,44.191297
4,4,44.194002
4,4,44.197844
4,4,44.200828
4,4,44.2044
2,4,44.207389
4,4,44.21139
-1,7,44.216426
4,4,44.2194
4,4,44.222358
4,4,44.225367
4,4,44.228227
4,4,44.23075
-3,7,44.236758
4,4,44.23976
2,4,44.242758
4,4,44.245758
4,4,44.248759
4,4,44.25176
2,4,44.253787
4,4,44.256576
4,4,44.259611
2,4,44.261643
-5,7,44.266642
3,5,44.269673
4,4,44.272644
2,4,44.275641
4,4,44.278148
-3,7,44.283179
4,4,44.285764
4,4,44.289165
4,4,44.292149
4,4,44.295158
4,4,44.298175
4,4,44.301155
4,4,44.304031
-1,7,44.308053
2,4,44.311036
4,4,44.314027
2,4,44.317058
