# {"t_start": 1657926441.740436, "env_id": null} 
r,l,t 
-1,5,388.772503
0,2,388.806503
1,3,388.808502
1,1,388.809502
-1,1,388.810503
2,2,388.845503
-1,1,388.846503
-1,1,388.847504
2,2,388.848504
1,1,388.849502
1,3,388.884503
1,1,388.884503
-1,1,388.885504
1,1,388.886504
-1,1,388.887503
1,3,388.921504
0,2,388.922504
1,1,388.923504
-1,5,388.966502
1,3,388.968503
-1,1,389.001504
-1,1,389.002502
-1,1,389.003503
2,2,389.004503
-1,1,389.005503
-1,1,389.006503
0,4,389.039504
0,2,389.041504
-1,1,389.041504
0,2,389.073503
3,3,389.075502
0,2,389.077503
0,2,389.111503
-1,1,389.112504
-1,1,389.113503
-1,1,389.113503
-1,1,389.114504
1,1,389.115503
3,3,389.150502
0,2,389.152503
0,2,389.153503
0,2,389.186502
1,1,389.187503
3,3,389.189503
1,1,389.190503
-1,1,389.221502
-1,1,389.222502
0,2,389.224502
0,4,389.258502
0,6,389.263503
-1,1,389.297503
-1,1,389.298504
-1,1,389.299504
-1,1,389.299504
1,3,389.302504
1,1,389.336502
1,5,389.340503
-1,1,389.341506
1,3,389.374504
-1,5,389.410503
-1,3,389.413502
1,5,389.449503
3,5,389.453502
1,3,389.488503
-1,1,389.488503
-1,1,389.489503
1,1,389.490503
1,1,389.490503
1,5,389.524503
-1,1,389.525503
-1,3,389.561505
0,4,389.564505
0,2,389.600503
2,2,389.602503
2,2,389.603503
-1,3,389.636503
3,3,389.639502
-1,1,389.639502
-1,7,389.674503
-2,6,389.711503
-1,1,389.712503
1,5,389.744502
1,1,389.744502
-1,1,389.745502
1,5,389.778503
1,1,389.779504
1,3,389.781502
-1,1,389.812538
0,2,389.813543
1,3,389.815539
0,2,389.846503
-1,3,389.848503
-1,7,389.882529
-1,1,389.883503
0,2,389.88453
1,1,389.913503
0,2,389.914503
0,4,389.917503
-1,1,389.947503
-1,1,389.947503
-1,1,389.948505
1,1,389.949504
-1,1,389.949504
2,2,389.951504
1,1,389.979503
2,4,389.981503
1,5,390.014503
2,2,390.015503
3,3,390.049535
1,1,390.050503
-1,1,390.051503
-1,1,390.051503
0,2,390.053503
-1,1,390.054503
1,1,390.084529
1,3,390.086528
-1,1,390.087503
-1,1,390.088529
1,1,390.088529
1,3,390.119504
0,4,390.12253
-1,1,390.150504
-1,1,390.150504
0,2,390.152503
4,4,390.183509
0,2,390.184504
1,1,390.185531
2,2,390.186504
1,5,390.218505
-1,1,390.219528
-1,1,390.220503
0,2,390.249503
-1,3,390.251531
1,1,390.252531
-1,3,390.285503
2,2,390.287502
-1,1,390.287502
-1,1,390.288503
-1,3,390.320503
2,2,390.322504
1,1,390.323503
2,2,390.324554
1,1,390.325503
-1,7,390.361503
0,2,390.396504
0,6,390.431504
1,1,390.433503
-1,1,390.433503
1,1,390.434504
-1,1,390.435505
-1,1,390.436505
2,2,390.469541
-1,1,390.469541
-1,1,390.470539
0,2,390.472503
-1,1,390.472503
-1,1,390.473503
3,3,390.510538
-1,1,390.510538
-1,1,390.511503
0,2,390.513505
-1,1,390.545503
1,1,390.546503
-1,1,390.546503
2,2,390.548505
2,2,390.549503
-1,7,390.587505
0,2,390.623503
-1,1,390.624532
-1,1,390.625529
1,3,390.627505
-1,1,390.663504
1,1,390.665508
1,3,390.668507
-1,1,390.669504
-1,1,390.670505
0,2,390.706502
0,2,390.707502
0,2,390.709502
0,2,390.746514
0,2,390.74851
-1,3,390.750503
0,2,390.788537
-1,3,390.791503
-1,1,390.791503
0,2,390.793504
1,1,390.827522
-1,1,390.828505
-1,1,390.829505
2,2,390.830541
-1,1,390.831503
0,2,390.868504
1,5,390.873507
1,3,390.909527
-1,1,390.909527
1,1,390.910532
-1,1,390.911504
2,2,390.912503
0,2,390.947503
1,1,390.947503
0,4,390.951538
-1,1,390.984529
0,6,390.989504
1,1,391.021503
1,1,391.022521
1,5,391.025528
0,2,391.060503
-1,1,391.060503
1,1,391.061503
-1,1,391.062505
2,2,391.063529
0,2,391.099503
2,2,391.101503
-1,1,391.102503
0,2,391.103503
0,2,391.13853
-1,3,391.140504
2,4,391.181504
0,4,391.184551
-1,1,391.185504
3,3,391.220504
-1,1,391.220504
-1,1,391.221503
-1,1,391.222503
-1,1,391.223503
-1,1,391.255504
-1,1,391.256503
0,2,391.258537
-1,3,391.260502
-1,1,391.295503
1,3,391.298505
1,1,391.298505
-1,1,391.299504
-1,1,391.300506
-1,1,391.338505
0,6,391.344506
-1,1,391.379503
-1,1,391.380504
1,3,391.382503
-1,1,391.383503
0,2,391.416503
-2,4,391.419502
-1,7,391.456504
2,2,391.457504
-1,1,391.490503
0,4,391.493504
1,5,391.530503
-1,1,391.530503
0,2,391.532503
2,2,391.568503
-1,1,391.569504
2,4,391.572503
0,2,391.606503
0,4,391.609503
-1,1,391.610504
-1,1,391.611505
2,2,391.643504
0,2,391.645503
-1,1,391.645503
0,2,391.647503
1,1,391.678503
0,2,391.679503
-1,1,391.680503
1,3,391.682503
0,2,391.714504
2,4,391.717502
3,3,391.751503
1,1,391.752503
0,2,391.753505
2,2,391.755503
0,2,391.788503
2,2,391.789504
-1,3,391.792504
2,2,391.823503
0,2,391.825503
0,4,391.858503
2,6,391.862503
0,2,391.896503
1,1,391.896503
1,3,391.899503
1,3,391.935503
3,5,391.939506
0,4,391.972503
2,2,391.974503
1,1,391.974503
-1,1,392.007503
1,5,392.011503
1,1,392.011503
0,2,392.042503
-1,1,392.043503
-1,1,392.043503
-1,1,392.044503
-1,1,392.045503
0,2,392.076504
1,3,392.078503
-1,1,392.079503
-1,1,392.080503
-1,1,392.080503
2,4,392.115504
2,2,392.116503
0,4,392.150503
1,1,392.151503
-1,1,392.151503
1,3,392.183503
-1,1,392.184504
1,1,392.184504
1,1,392.185502
1,1,392.186503
1,1,392.186503
3,3,392.219502
-1,1,392.220502
-1,1,392.221503
-1,1,392.222502
0,2,392.223502
-1,5,392.259503
-1,7,392.298503
-1,1,392.299503
0,2,392.332503
-1,3,392.334503
-1,1,392.334503
-1,1,392.335503
0,2,392.368503
2,2,392.370503
2,2,392.371502
3,3,392.404503
1,3,392.406503
-1,1,392.406503
-1,1,392.407504
2,2,392.439502
2,2,392.440503
-1,1,392.44153
-1,1,392.442504
1,1,392.442504
-1,1,392.44353
1,1,392.477504
-1,1,392.477504
1,1,392.478536
1,1,392.479505
-1,1,392.480504
-1,1,392.480504
-1,1,392.481504
-1,1,392.512537
-1,1,392.513546
0,2,392.515505
-1,1,392.515505
-1,1,392.51654
1,3,392.550506
-2,4,392.553506
2,2,392.587516
3,3,392.590503
-1,1,392.590503
-1,7,392.628505
-1,1,392.629504
1,3,392.666504
0,2,392.668505
0,2,392.669539
0,4,392.703505
-1,1,392.704543
0,2,392.706504
1,1,392.706504
1,3,392.741505
-1,1,392.742505
-1,1,392.743505
1,3,392.776506
0,2,392.778506
-1,1,392.779505
1,1,392.779505
-2,6,392.815504
-1,1,392.816504
-1,1,392.817523
1,3,392.85054
1,1,392.851504
0,2,392.85254
-1,1,392.85354
2,6,392.890529
0,2,392.891504
1,1,392.92451
2,2,392.926505
-1,1,392.927529
3,3,392.929503
1,3,392.964507
-1,1,392.965504
1,5,393.001503
-1,1,393.002503
-1,3,393.004538
1,1,393.005503
0,2,393.041507
-1,1,393.042532
3,3,393.044502
0,2,393.076504
1,1,393.077533
0,2,393.078504
1,1,393.079504
2,4,393.116504
1,1,393.117506
0,2,393.118531
1,3,393.155505
-1,1,393.156545
1,3,393.158504
-1,1,393.159505
3,3,393.193504
-1,1,393.194524
1,1,393.195505
-1,1,393.196507
1,3,393.228505
-1,1,393.229539
2,2,393.231503
-1,1,393.231503
-1,1,393.232531
-1,1,393.233503
-1,3,393.271503
-1,1,393.271503
-1,1,393.272538
0,2,393.274503
-1,1,393.306529
1,1,393.307504
0,2,393.308503
3,3,393.311505
-1,1,393.342503
-1,1,393.343504
1,1,393.343504
0,4,393.346504
2,2,393.378503
-1,1,393.37953
2,2,393.381502
1,1,393.38253
-1,1,393.38253
1,1,393.417502
1,1,393.418503
1,1,393.419532
1,1,393.419532
-1,1,393.420536
-1,1,393.421505
1,1,393.421505
2,2,393.454503
1,5,393.45753
-1,1,393.490505
2,2,393.492503
0,2,393.493507
-1,1,393.494506
1,1,393.495506
-1,1,393.527504
0,4,393.53053
1,1,393.531503
-1,1,393.531503
1,3,393.565532
1,1,393.566506
2,4,393.60554
0,2,393.607503
-1,1,393.607503
0,2,393.609507
0,2,393.642505
1,3,393.645541
-1,7,393.681502
-1,1,393.682503
2,2,393.683538
-1,1,393.715503
-1,1,393.715503
-1,1,393.716531
-1,3,393.718503
1,1,393.719504
-1,1,393.753503
-1,1,393.754502
0,4,393.757506
1,1,393.758504
1,1,393.794502
1,3,393.797503
2,2,393.798537
-1,1,393.799504
1,1,393.832503
-2,4,393.835505
3,3,393.869541
1,3,393.871503
1,1,393.872504
-1,1,393.872504
-1,1,393.87354
-1,1,393.904503
-1,1,393.90554
2,2,393.907539
-1,1,393.907539
2,2,393.909504
2,2,393.94254
-1,1,393.94254
2,2,393.944504
-1,1,393.945505
3,3,393.978508
0,2,393.979504
-1,3,393.98254
-1,3,394.016505
1,1,394.017503
0,4,394.051503
2,2,394.052504
1,1,394.053504
1,3,394.055504
1,1,394.090539
0,2,394.092503
2,2,394.093503
-1,1,394.094503
-1,1,394.095504
3,3,394.134534
1,1,394.135535
-1,1,394.136505
-1,1,394.137503
2,2,394.17754
1,1,394.178503
1,1,394.179506
-1,1,394.180506
2,2,394.182505
0,6,394.218529
1,1,394.218529
-1,1,394.21953
1,3,394.254505
-1,1,394.255505
-1,3,394.257504
-1,1,394.290503
1,1,394.291503
-1,3,394.293504
-1,7,394.331505
-1,1,394.331505
2,2,394.364502
0,2,394.366528
-1,1,394.367503
2,2,394.368529
0,2,394.401503
0,2,394.402503
1,5,394.437503
0,4,394.440502
-1,1,394.440502
1,1,394.441537
-1,1,394.474504
3,3,394.476505
0,2,394.478505
-1,1,394.478505
-1,1,394.515507
0,2,394.517505
-1,1,394.517505
-1,1,394.518539
-1,1,394.519503
-1,1,394.519503
-1,1,394.554506
2,2,394.556538
0,2,394.558542
-1,7,394.597538
-2,6,394.634503
-1,5,394.670504
1,3,394.672504
3,3,394.704502
2,2,394.706539
-1,1,394.707503
1,5,394.741533
3,3,394.743504
-1,1,394.744503
1,1,394.745504
0,2,394.778541
1,3,394.781531
-1,1,394.781531
0,2,394.811504
2,2,394.812504
-1,1,394.81353
1,1,394.814504
-1,1,394.814504
-1,1,394.815531
0,4,394.846504
4,4,394.878502
3,5,394.881503
-1,1,394.882503
1,1,394.915503
1,3,394.918505
-1,1,394.918505
1,1,394.919529
1,1,394.920503
0,2,394.952516
-1,3,394.954504
-1,1,394.955503
-1,1,394.955503
0,2,394.986529
-1,1,394.986529
0,6,395.018503
1,1,395.019504
0,2,395.020503
0,2,395.022531
-1,1,395.050503
0,2,395.052504
0,2,395.053503
0,2,395.054504
0,2,395.084502
-1,1,395.085503
1,1,395.086503
0,2,395.087503
1,1,395.088503
2,4,395.119506
-2,6,395.152503
2,2,395.153503
-1,3,395.184504
2,2,395.185503
-1,1,395.186503
-1,1,395.186503
1,1,395.187503
2,2,395.220503
1,1,395.220503
0,2,395.222502
1,1,395.223504
0,4,395.260503
-1,1,395.262508
-1,1,395.263504
-1,1,395.263504
-1,5,395.298503
3,3,395.300503
2,2,395.330529
2,2,395.332504
1,3,395.334503
2,4,395.366503
2,2,395.367529
-1,5,395.398504
1,1,395.399529
1,3,395.401528
-1,1,395.429504
1,1,395.430503
2,4,395.432532
1,5,395.464503
-1,3,395.466503
-1,1,395.495529
1,3,395.497543
1,1,395.498539
1,1,395.498539
2,2,395.528538
2,2,395.53053
1,1,395.53053
1,1,395.531503
1,1,395.532503
1,1,395.532503
-1,1,395.562542
-1,1,395.563504
-1,1,395.564503
-1,1,395.564503
2,2,395.565503
-1,3,395.601504
0,4,395.603504
0,2,395.635534
1,1,395.635534
1,3,395.638503
2,2,395.639538
0,4,395.670531
1,5,395.703502
1,3,395.705535
0,4,395.740504
0,2,395.742507
-1,1,395.743506
-1,1,395.744505
0,2,395.793539
-1,1,395.795508
1,3,395.798505
1,1,395.799529
-1,3,395.83954
0,6,395.889504
-1,1,395.890538
1,3,395.893506
-1,1,395.894504
0,2,395.933503
2,4,395.936502
-1,1,395.937504
1,1,395.938503
1,1,395.969503
-1,1,395.970503
0,4,395.973502
-1,1,395.974503
2,2,396.009503
1,1,396.010503
1,1,396.010503
0,4,396.047504
0,2,396.049503
0,2,396.050503
1,3,396.084503
-1,1,396.084503
-1,1,396.085503
2,4,396.088504
1,1,396.119503
-1,1,396.120502
0,2,396.121503
1,1,396.122503
1,1,396.123504
0,2,396.152503
-1,1,396.153502
0,2,396.154502
-1,5,396.184503
-1,1,396.185502
3,3,396.187503
0,2,396.217503
-1,1,396.218503
-1,1,396.218503
2,2,396.220502
1,1,396.220502
-1,1,396.221503
-1,3,396.252503
1,1,396.252503
0,2,396.254502
4,4,396.288503
-3,7,396.320503
1,3,396.322502
-1,1,396.323503
-1,1,396.355503
0,6,396.359503
-1,1,396.388502
2,2,396.390502
-1,1,396.390502
1,1,396.391503
-1,1,396.392502
-1,1,396.392502
-1,7,396.424502
-1,1,396.452503
2,2,396.453503
1,3,396.455503
1,1,396.456503
2,2,396.485502
0,2,396.486502
-1,1,396.487502
1,1,396.487502
2,4,396.517503
-1,1,396.518503
1,1,396.518503
0,2,396.520503
-1,1,396.549503
1,3,396.551502
0,2,396.552502
1,1,396.553503
-1,1,396.581503
-1,1,396.582505
-1,5,396.586503
-1,1,396.615503
1,1,396.616503
0,4,396.618501
1,1,396.619502
-1,1,396.648503
0,6,396.652503
-1,1,396.684503
0,2,396.685503
-1,1,396.686503
-1,1,396.687503
0,2,396.688503
1,1,396.716503
0,2,396.718502
-1,1,396.718502
2,2,396.720502
-1,7,396.752502
0,2,396.781502
1,1,396.782503
1,1,396.782503
-1,1,396.783503
-1,1,396.784502
0,2,396.785502
2,4,396.816503
1,1,396.817503
3,3,396.847503
-1,1,396.848503
-1,1,396.848503
0,2,396.850502
1,1,396.850502
1,3,396.880503
-1,1,396.881502
1,1,396.882502
0,2,396.883502
2,4,396.914502
-1,3,396.916503
2,2,396.945503
1,1,396.946502
-1,1,396.946502
0,4,396.949503
-1,1,396.978503
-1,1,396.978503
1,1,396.979504
1,3,396.981502
-1,1,396.982504
2,2,397.015503
3,3,397.017502
0,2,397.018502
-1,3,397.048503
1,1,397.049503
0,4,397.079502
0,2,397.081502
1,3,397.082502
1,1,397.083503
2,2,397.111503
0,2,397.113503
-1,7,397.145502
-1,5,397.178503
1,1,397.178503
2,4,397.181504
1,5,397.213505
1,1,397.214503
-1,1,397.215503
-1,1,397.244502
-1,1,397.245503
-1,1,397.246502
1,1,397.247503
1,5,397.278502
-2,4,397.281502
-1,3,397.311503
-1,1,397.312504
1,1,397.313503
1,1,397.313503
0,2,397.315502
1,1,397.350503
-1,1,397.351503
0,2,397.352503
0,4,397.383503
0,6,397.387502
2,2,397.415503
0,2,397.417503
1,1,397.417503
1,1,397.418503
-1,3,397.447502
1,1,397.448502
1,1,397.448502
1,1,397.449501
-1,1,397.449501
-1,1,397.450503
-1,1,397.478502
-1,1,397.479504
0,2,397.480502
0,2,397.483502
1,3,397.513502
3,3,397.515503
-1,1,397.515503
1,3,397.544503
-1,1,397.545503
-1,1,397.546502
2,4,397.576503
1,1,397.577503
2,2,397.578503
-1,1,397.579503
-1,1,397.580502
-1,1,397.580502
2,2,397.610502
1,1,397.611503
2,4,397.613502
1,1,397.642502
1,1,397.643503
0,2,397.644503
1,1,397.645503
0,2,397.646503
2,2,397.679502
-1,1,397.680503
0,4,397.682503
1,1,397.711503
2,4,397.714503
-1,1,397.714503
0,2,397.744502
-1,1,397.745503
1,3,397.748502
1,3,397.784503
0,2,397.786503
-1,1,397.786503
-1,1,397.787503
4,4,397.819503
-1,3,397.821503
0,6,397.857504
1,1,397.858503
1,3,397.891504
1,3,397.893502
1,1,397.894503
1,1,397.894503
0,6,397.929502
-1,3,397.962503
-1,1,397.963503
-1,1,397.964502
0,2,397.965503
-1,1,397.966503
-1,1,397.967503
2,2,398.001503
1,3,398.003503
-1,1,398.004505
2,4,398.043503
-1,1,398.043503
0,2,398.045503
1,3,398.079503
-1,1,398.080503
-1,1,398.080503
0,2,398.082503
0,2,398.112502
2,2,398.114502
0,2,398.115504
1,1,398.116503
1,1,398.116503
-1,1,398.146502
-1,1,398.147502
0,2,398.148502
0,2,398.149502
0,2,398.181502
-1,1,398.181502
1,1,398.182502
1,1,398.183502
4,4,398.215503
-1,1,398.216503
1,1,398.217502
1,1,398.217502
1,3,398.219503
0,6,398.251503
-1,1,398.252502
1,1,398.283503
-1,1,398.284503
3,3,398.286504
-2,4,398.316502
-1,1,398.316502
1,1,398.317502
1,3,398.319505
-1,5,398.351503
1,3,398.387504
1,1,398.388504
0,2,398.389503
1,1,398.390503
-1,1,398.391502
-1,1,398.391502
0,2,398.422504
0,2,398.423504
0,2,398.425503
2,4,398.459503
1,1,398.459503
-1,1,398.460503
-1,1,398.461503
-1,1,398.461503
1,3,398.492502
-1,1,398.492502
2,2,398.494502
1,1,398.494502
0,2,398.523503
2,4,398.525503
-1,1,398.526504
-3,7,398.559505
3,3,398.592503
1,1,398.593502
0,6,398.627504
0,2,398.628502
-1,1,398.629502
-1,1,398.630502
0,4,398.663504
-1,3,398.666504
1,1,398.695503
0,2,398.697503
-1,1,398.697503
-1,1,398.698504
1,1,398.699503
0,2,398.733502
-1,1,398.734503
-1,1,398.735502
-1,1,398.736502
1,1,398.736502
-1,1,398.737505
1,1,398.738503
2,2,398.768503
2,2,398.769504
-1,1,398.770503
1,1,398.771503
-1,1,398.771503
1,1,398.801504
-1,1,398.802503
-1,1,398.802503
-1,1,398.803503
0,2,398.804503
0,2,398.835503
3,3,398.837503
1,1,398.838503
0,2,398.840503
1,5,398.871505
0,2,398.872503
1,3,398.904503
-1,1,398.904503
-1,1,398.905503
-1,1,398.906502
1,1,398.906502
1,1,398.937507
-1,1,398.938503
2,2,398.940504
-1,1,398.940504
-1,1,398.941504
1,1,398.942503
2,2,398.973503
-1,1,398.973503
-1,1,398.974503
-1,1,398.975503
1,1,398.975503
-1,1,398.976504
2,2,399.006504
2,2,399.007503
1,3,399.009504
0,2,399.040502
3,3,399.042502
0,2,399.043504
1,1,399.077504
1,3,399.079504
1,1,399.080503
-1,7,399.116504
0,4,399.150504
0,2,399.151504
-1,1,399.152503
-1,1,399.152503
-1,1,399.153506
2,4,399.185505
-1,1,399.186503
1,1,399.186503
1,3,399.216504
1,3,399.218503
-1,1,399.218503
0,4,399.250503
1,1,399.250503
-1,1,399.251504
-1,1,399.252503
1,1,399.252503
0,2,399.282504
-1,1,399.283502
-1,1,399.284503
-1,1,399.284503
1,3,399.315504
-1,1,399.316503
0,2,399.317503
-1,1,399.318504
-1,1,399.318504
-1,1,399.319504
2,2,399.350503
-1,1,399.351503
-1,1,399.352503
2,2,399.353506
-1,1,399.354509
-1,1,399.384503
0,4,399.387505
1,3,399.421503
0,6,399.425503
-1,3,399.455505
0,2,399.457503
-1,1,399.457503
-1,3,399.489506
-1,5,399.492506
-1,7,399.527503
-1,1,399.557504
1,3,399.560503
0,2,399.561503
2,2,399.593503
0,2,399.594502
-1,1,399.595503
0,4,399.627502
-1,1,399.628503
-1,3,399.630503
-1,1,399.631502
0,2,399.661503
2,2,399.662503
1,3,399.664502
1,1,399.665503
-1,1,399.694502
2,2,399.696502
4,4,399.698503
3,3,399.733503
1,1,399.734503
1,1,399.735503
0,2,399.736503
-1,1,399.774503
-1,1,399.775502
-1,1,399.775502
3,3,399.777502
-1,1,399.778502
0,4,399.813504
1,3,399.815502
-1,1,399.847503
2,4,399.850503
1,1,399.851503
2,2,399.884503
3,3,399.886503
1,1,399.887506
1,1,399.888503
-1,1,399.889503
1,3,399.923504
1,1,399.924503
-1,1,399.925504
1,1,399.925504
2,4,399.962503
-1,1,399.963502
-1,1,399.964504
0,4,399.997503
2,2,399.999502
-1,1,399.999502
-1,1,400.000502
2,2,400.032503
1,1,400.033503
-1,1,400.033503
-1,1,400.034503
1,1,400.035502
1,1,400.035502
1,1,400.036502
-1,1,400.067503
0,2,400.068503
1,1,400.069503
0,4,400.106503
-1,1,400.107505
4,4,400.109503
0,2,400.145503
-1,7,400.183503
0,2,400.185503
-1,1,400.186503
0,4,400.220503
1,1,400.220503
-1,1,400.221504
-1,1,400.222504
-1,1,400.223503
1,3,400.256504
4,4,400.259504
-1,1,400.259504
2,4,400.293502
1,1,400.294503
-1,1,400.295503
0,2,400.296504
-1,1,400.329503
2,2,400.331503
-1,1,400.332503
-1,1,400.332503
1,1,400.333503
1,1,400.334503
0,4,400.369503
0,4,400.406504
0,2,400.407503
0,2,400.409503
1,1,400.410502
1,1,400.410502
1,1,400.443503
1,1,400.443503
3,3,400.445503
1,1,400.446502
-1,3,400.483503
1,1,400.483503
-1,7,400.526503
0,4,400.529502
-3,7,400.569503
-1,1,400.605503
1,1,400.606503
-1,1,400.607503
1,1,400.608503
0,2,400.610502
1,3,400.643503
0,2,400.645503
1,3,400.647502
-1,1,400.680503
0,4,400.684503
2,2,400.686504
0,2,400.720505
-1,1,400.722504
0,2,400.724505
-1,1,400.725504
2,2,400.758502
1,1,400.759503
-1,1,400.760503
1,3,400.762503
3,3,400.798503
2,2,400.800503
3,3,400.802503
1,1,400.835504
0,2,400.837504
-1,1,400.838504
-1,1,400.839504
-1,1,400.840504
-1,1,400.840504
2,2,400.874504
-1,3,400.877504
0,2,400.878504
0,2,400.916504
-1,1,400.917505
-1,1,400.917505
3,3,400.920505
-1,1,400.953503
-1,1,400.954503
1,1,400.955505
1,1,400.956503
2,2,400.958503
0,2,400.992503
1,1,400.993503
-1,1,400.993503
1,1,400.994503
1,3,400.996503
-1,1,401.028503
0,2,401.030503
-1,1,401.030503
0,2,401.032503
2,2,401.066504
-1,7,401.105503
0,2,401.107503
-1,1,401.107503
-1,1,401.108503
1,1,401.109503
-1,1,401.109503
-1,1,401.142503
1,1,401.142503
-1,1,401.143503
0,2,401.145504
-1,1,401.146503
0,4,401.180503
-1,1,401.181503
1,1,401.182503
-1,1,401.183503
1,5,401.219504
1,1,401.220504
-1,1,401.221505
-1,1,401.222506
2,4,401.259503
1,1,401.259503
0,6,401.298503
-1,1,401.299505
0,2,401.301504
-1,1,401.333504
0,2,401.335503
1,1,401.335503
-1,1,401.336502
0,2,401.338503
-1,7,401.376503
3,3,401.410502
0,2,401.412503
2,2,401.413503
4,4,401.447502
0,2,401.449503
1,1,401.449503
0,2,401.487504
-1,3,401.490504
0,2,401.492504
0,2,401.527503
-1,1,401.527503
0,2,401.529503
2,2,401.531503
-1,1,401.566504
0,2,401.567504
-1,1,401.568503
0,2,401.570504
0,2,401.607504
-1,1,401.607504
1,3,401.610504
1,1,401.610504
1,1,401.611503
2,4,401.647504
1,1,401.648503
1,1,401.649503
0,2,401.686503
3,3,401.689504
0,4,401.725504
1,1,401.726503
0,2,401.728503
0,2,401.730503
1,1,401.731504
-2,6,401.766503
-1,1,401.767503
-1,1,401.801503
1,3,401.803503
0,4,401.839503
-1,1,401.840503
1,1,401.841502
2,2,401.843503
-1,1,401.844504
-1,1,401.845503
-1,1,401.877503
0,2,401.879503
-1,1,401.879503
0,2,401.881503
1,1,401.882504
3,3,401.916502
2,2,401.918503
1,1,401.918503
-1,1,401.919502
-1,1,401.951503
-1,1,401.951503
2,2,401.953503
-1,1,401.954503
-1,1,401.954503
1,1,401.955503
1,1,401.987504
1,1,401.988503
2,2,401.989504
-1,1,401.990503
-1,3,402.026503
-1,1,402.026503
-1,1,402.027504
-1,1,402.028504
0,2,402.029503
2,2,402.066503
4,4,402.069504
0,2,402.071503
2,2,402.104504
1,1,402.105504
-1,3,402.107503
1,3,402.143503
-1,1,402.143503
1,5,402.180503
0,2,402.181504
1,5,402.220503
-1,5,402.224503
0,2,402.260503
1,1,402.262503
1,1,402.263504
0,2,402.265503
0,2,402.267503
1,3,402.303505
1,1,402.304504
-1,1,402.304504
-1,3,402.338503
1,1,402.339504
1,1,402.340504
1,1,402.341503
1,1,402.341503
-1,1,402.342503
1,3,402.375503
-1,1,402.376503
2,2,402.378502
0,2,402.379503
-1,3,402.413504
0,4,402.416503
0,2,402.455504
1,1,402.455504
0,2,402.457505
1,5,402.492504
-1,1,402.492504
-1,1,402.493504
-1,1,402.494504
0,2,402.526502
0,2,402.527503
0,2,402.529503
-1,1,402.529503
-1,1,402.530502
-1,1,402.562503
-1,1,402.563503
0,2,402.564503
0,2,402.566503
1,1,402.566503
2,2,402.601503
1,1,402.601503
1,1,402.602503
1,1,402.603503
0,2,402.604503
-1,1,402.637503
-1,1,402.638503
1,1,402.639503
-1,3,402.641504
1,3,402.676502
-1,1,402.677503
-1,1,402.677503
0,2,402.679502
2,4,402.715503
0,4,402.718503
0,2,402.752503
1,1,402.753502
-1,1,402.753502
0,2,402.755503
-1,1,402.756504
-1,1,402.788503
-1,1,402.789503
1,1,402.790505
-1,1,402.791503
-1,1,402.792502
-2,4,402.830503
2,4,402.833503
3,3,402.867503
0,2,402.868502
-1,1,402.869502
1,1,402.870503
1,1,402.870503
3,3,402.904502
2,2,402.905504
-2,6,402.941502
0,2,402.942502
-1,1,402.943502
1,1,402.975503
-1,1,402.975503
1,1,402.976503
-1,1,402.977504
0,6,403.014503
0,2,403.015503
2,4,403.049504
1,3,403.052503
1,1,403.053502
0,2,403.087503
0,2,403.088503
-1,1,403.089503
2,4,403.123505
-1,1,403.124503
1,3,403.127503
1,1,403.127503
0,4,403.162504
2,2,403.164505
2,2,403.165505
0,2,403.203505
1,1,403.204504
1,1,403.205503
1,1,403.206504
-1,1,403.206504
0,2,403.240503
-1,1,403.240503
0,2,403.242502
-1,1,403.242502
-1,1,403.243503
1,1,403.244503
0,2,403.278502
-1,7,403.315503
-1,1,403.316503
-1,5,403.353504
0,2,403.354502
1,1,403.355504
1,3,403.357503
0,2,403.390502
1,3,403.393502
-1,1,403.394503
1,3,403.429502
-1,1,403.430503
0,2,403.431502
-1,1,403.432504
-1,1,403.433503
0,2,403.465503
-1,1,403.466503
1,1,403.467503
1,1,403.467503
-1,1,403.468503
-1,1,403.469503
1,5,403.505503
-1,1,403.505503
2,2,403.540504
-1,1,403.541503
1,1,403.542504
-1,1,403.542504
0,2,403.544505
-1,1,403.545503
0,2,403.584502
2,2,403.586503
1,3,403.588502
-1,1,403.623503
1,1,403.623503
-1,1,403.624504
1,3,403.627503
2,2,403.661505
3,3,403.664504
1,1,403.665504
3,3,403.700504
0,4,403.703504
1,1,403.704504
-1,1,403.705504
1,3,403.739503
2,4,403.743503
0,4,403.780505
-1,1,403.781503
-1,1,403.782502
1,1,403.783503
0,2,403.817504
1,3,403.819503
-1,1,403.820503
2,2,403.854502
0,2,403.856505
-1,1,403.857504
1,1,403.858505
0,2,403.859503
-1,1,403.894504
0,2,403.895504
-1,1,403.896503
-1,1,403.897504
-2,6,403.933503
2,4,403.972503
-1,1,403.973503
0,2,403.975503
-1,1,403.976502
-1,1,403.976502
-1,1,403.977503
2,2,404.012502
1,1,404.013503
2,4,404.016502
-1,1,404.048503
1,1,404.049503
-1,1,404.050504
1,1,404.051505
-1,1,404.052504
-1,3,404.092503
1,1,404.093503
-1,1,404.094503
-1,1,404.095503
1,3,404.098503
-1,3,404.136505
3,3,404.139505
1,1,404.140504
1,3,404.179503
3,3,404.181504
2,2,404.213503
0,2,404.215503
-1,3,404.217503
2,2,404.250502
0,2,404.251503
0,2,404.253502
1,1,404.254503
1,3,404.289504
-1,1,404.290503
2,6,404.328503
