# {"t_start": 1657928819.7249594, "env_id": null} 
r,l,t 
-1,7,69.098586
3,3,69.10355
-3,7,69.112556
4,4,69.11855
4,4,69.123549
2,4,69.128549
2,4,69.133548
4,4,69.13856
4,4,69.144549
3,3,69.146551
4,4,69.152552
2,4,69.157553
4,4,69.162591
4,4,69.167556
4,4,69.173548
-3,7,69.182548
-3,7,69.191585
4,4,69.197611
4,4,69.203586
3,3,69.207562
1,3,69.210549
4,4,69.215585
4,4,69.221548
4,4,69.225549
4,4,69.230548
4,4,69.236551
4,4,69.241586
4,4,69.246548
-1,7,69.256549
4,4,69.261563
4,4,69.266585
3,3,69.271579
4,4,69.277567
3,3,69.282578
4,4,69.287609
-3,7,69.295547
2,4,69.301549
4,4,69.306551
4,4,69.311591
1,3,69.315549
2,4,69.321616
4,4,69.326587
4,4,69.331585
4,4,69.342566
4,4,69.347549
4,4,69.353576
4,4,69.358577
2,4,69.36355
-1,7,69.372585
3,3,69.376587
1,3,69.379561
4,4,69.384585
2,4,69.390586
2,4,69.39555
-1,7,69.405549
4,4,69.410585
4,4,69.416549
4,4,69.421548
4,4,69.42655
-3,7,69.435551
4,4,69.440585
4,4,69.446562
-3,7,69.455584
4,4,69.460549
1,3,69.463547
-5,7,69.473556
1,3,69.477547
4,4,69.482549
4,4,69.488617
4,4,69.494585
-3,7,69.504582
4,4,69.509551
4,4,69.515551
4,4,69.521548
4,4,69.52855
-1,7,69.536565
-5,7,69.546548
4,4,69.551549
4,4,69.557548
4,4,69.56255
-1,7,69.572549
4,4,69.577548
4,4,69.582577
-3,7,69.593576
4,4,69.597548
4,4,69.604548
3,3,69.606579
4,4,69.611549
4,4,69.616566
4,4,69.621549
4,4,69.626549
4,4,69.631579
4,4,69.636549
2,4,69.640549
4,4,69.645547
3,3,69.649548
-1,7,69.660557
2,4,69.665548
2,4,69.670579
2,4,69.675577
3,3,69.680549
4,4,69.684581
2,4,69.690564
2,4,69.695555
4,4,69.701548
2,4,69.706548
4,4,69.711548
1,3,69.713576
4,4,69.718584
4,4,69.723547
4,4,69.729578
2,4,69.734549
2,4,69.739583
1,1,69.74155
1,3,69.744585
-1,7,69.75355
1,3,69.758575
4,4,69.763576
2,4,69.768575
2,4,69.774575
4,4,69.779547
4,4,69.78355
2,4,69.789551
4,4,69.795549
2,4,69.800548
4,4,69.805548
4,4,69.81055
4,4,69.815587
1,3,69.81955
4,4,69.825552
2,4,69.829549
1,3,69.83255
4,4,69.838555
-5,7,69.847568
2,4,69.85355
4,4,69.858548
2,4,69.863585
4,4,69.86955
4,4,69.874548
4,4,69.879548
4,4,69.884559
2,4,69.890585
1,3,69.89455
2,4,69.899548
3,3,69.90456
4,4,69.90959
4,4,69.91455
-5,7,69.923586
-1,7,69.933548
4,4,69.938549
4,4,69.944582
4,4,69.949551
3,3,69.953548
3,3,69.958585
4,4,69.962565
4,4,69.968554
4,4,69.973549
-1,7,69.981591
1,3,69.986551
4,4,69.991587
2,4,69.997549
4,4,70.002553
4,4,70.007552
4,4,70.012577
-1,7,70.022576
3,3,70.026549
-3,7,70.033549
2,2,70.037548
4,4,70.042551
2,4,70.048583
-3,7,70.057549
4,4,70.062549
3,3,70.06459
4,4,70.070548
4,4,70.078548
2,4,70.082585
3,3,70.087551
3,5,70.093585
4,4,70.09855
4,4,70.10355
4,4,70.10955
2,4,70.114553
4,4,70.11959
2,4,70.125549
4,4,70.130587
4,4,70.13655
2,4,70.142548
4,4,70.147552
-1,7,70.15659
2,4,70.163576
4,4,70.16855
4,4,70.174549
4,4,70.179548
1,3,70.183547
-1,7,70.193549
3,3,70.195585
2,4,70.20055
3,3,70.204548
4,4,70.209585
4,4,70.215585
4,4,70.21955
4,4,70.225548
4,4,70.230562
4,4,70.235586
4,4,70.240548
-1,7,70.249578
4,4,70.255587
4,4,70.260586
4,4,70.265563
2,4,70.270576
4,4,70.276579
4,4,70.281578
3,3,70.286548
2,4,70.291575
4,4,70.297548
4,4,70.303577
2,4,70.308547
2,4,70.313574
4,4,70.31855
4,4,70.32355
2,4,70.328574
4,4,70.33357
4,4,70.338581
4,4,70.344558
4,4,70.349566
-3,7,70.357548
4,4,70.362547
2,4,70.36755
4,4,70.373555
4,4,70.37855
4,4,70.383549
4,4,70.38855
4,4,70.393585
3,3,70.397548
2,4,70.403552
4,4,70.409585
3,3,70.413583
4,4,70.418548
4,4,70.423576
1,3,70.428586
4,4,70.433584
2,4,70.438557
4,4,70.443548
4,4,70.448549
4,4,70.454569
2,4,70.459551
2,4,70.465578
4,4,70.470577
4,4,70.474548
-1,7,70.483549
-1,1,70.486578
4,4,70.491578
2,4,70.496558
4,4,70.501548
4,4,70.506548
-1,7,70.514554
2,4,70.520548
2,4,70.526627
3,3,70.530582
4,4,70.536586
2,4,70.542574
4,4,70.547548
4,4,70.552552
-1,7,70.561547
3,3,70.565549
-3,7,70.574585
2,4,70.580549
2,4,70.584578
2,4,70.590578
-1,7,70.59955
4,4,70.605585
4,4,70.610586
4,4,70.615549
3,3,70.620549
4,4,70.62755
4,4,70.632547
4,4,70.63755
4,4,70.642586
4,4,70.647548
2,4,70.652553
-3,7,70.661567
4,4,70.666549
4,4,70.672552
1,3,70.674548
1,1,70.677551
1,3,70.680549
4,4,70.686586
2,4,70.692549
4,4,70.696548
2,4,70.702551
4,4,70.707552
4,4,70.712548
-1,7,70.722548
3,3,70.726547
4,4,70.731555
4,4,70.736556
4,4,70.741547
3,3,70.74555
4,4,70.751555
2,4,70.757584
2,4,70.762577
4,4,70.767551
4,4,70.772547
-3,7,70.780565
2,4,70.786549
4,4,70.791549
4,4,70.79655
4,4,70.801549
4,4,70.806548
4,4,70.811585
4,4,70.816586
4,4,70.82256
-3,7,70.832551
-3,7,70.84155
4,4,70.846575
4,4,70.852578
4,4,70.858577
3,3,70.863552
4,4,70.86856
2,4,70.873564
2,4,70.878549
-3,7,70.887548
4,4,70.892576
4,4,70.898547
-5,7,70.907548
4,4,70.912548
4,4,70.917552
4,4,70.923548
4,4,70.929554
2,4,70.933549
2,4,70.939557
-1,7,70.949552
4,4,70.954547
4,4,70.959586
2,4,70.964548
4,4,70.97055
4,4,70.975587
4,4,70.98055
4,4,70.985549
4,4,70.991586
4,4,70.996552
4,4,71.001589
-5,7,71.011548
2,4,71.016565
4,4,71.021549
1,3,71.024561
4,4,71.029548
2,4,71.035549
4,4,71.040586
2,4,71.045586
2,4,71.050597
3,3,71.055578
-3,7,71.065548
0,2,71.067548
2,4,71.072575
2,4,71.078578
2,4,71.083589
-3,7,71.094547
2,4,71.099592
2,4,71.105584
2,4,71.110612
4,4,71.115585
3,3,71.120585
2,4,71.125549
4,4,71.131551
-3,7,71.140548
4,4,71.145548
4,4,71.151548
4,4,71.157549
4,4,71.162586
4,4,71.167555
3,3,71.170587
4,4,71.176608
2,4,71.181548
2,4,71.189605
2,4,71.194552
4,4,71.199585
4,4,71.205551
4,4,71.211551
-1,7,71.221548
4,4,71.226586
4,4,71.231547
1,3,71.236551
4,4,71.241548
2,4,71.246587
4,4,71.252554
4,4,71.257548
4,4,71.263549
2,4,71.268551
2,4,71.273566
4,4,71.278549
0,2,71.280587
3,3,71.285549
4,4,71.291552
1,3,71.296549
4,4,71.301548
-1,7,71.311586
4,4,71.316585
4,4,71.321564
4,4,71.327554
4,4,71.331551
2,4,71.33655
4,4,71.342549
-1,7,71.349548
4,4,71.35555
3,5,71.363549
2,4,71.369588
4,4,71.37556
2,4,71.381548
4,4,71.38755
1,3,71.390548
4,4,71.395552
4,4,71.400548
2,4,71.406583
4,4,71.412548
4,4,71.417549
4,4,71.42355
2,4,71.429548
1,3,71.434549
-1,7,71.444552
4,4,71.450548
3,3,71.455548
2,4,71.460585
4,4,71.46655
4,4,71.471549
4,4,71.476586
4,4,71.481549
2,4,71.486551
4,4,71.491507
4,4,71.497504
-1,7,71.504498
4,4,71.509467
4,4,71.514467
4,4,71.521476
-1,7,71.529466
2,4,71.534503
4,4,71.539504
4,4,71.545494
4,4,71.550019
-3,7,71.559078
-4,6,71.56508
4,4,71.570771
4,4,71.575792
4,4,71.580632
2,4,71.584632
-3,7,71.593631
4,4,71.59963
4,4,71.60563
-5,7,71.614631
-1,7,71.623631
-5,7,71.630422
4,4,71.634422
4,4,71.639651
4,4,71.643622
3,3,71.64762
4,4,71.653622
1,3,71.65762
2,4,71.661623
4,4,71.666648
1,3,71.671641
2,4,71.676622
4,4,71.681621
4,4,71.686666
4,4,71.691447
2,4,71.696433
4,4,71.701434
2,4,71.705433
4,4,71.710434
-1,7,71.717433
4,4,71.723433
2,4,71.728029
4,4,71.732063
4,4,71.737043
4,4,71.741887
3,3,71.747882
2,4,71.752791
-3,7,71.760748
2,4,71.765754
4,4,71.770529
4,4,71.775539
-5,7,71.78254
4,4,71.787547
4,4,71.792552
-1,7,71.801363
-1,7,71.810359
4,4,71.814814
4,4,71.819784
4,4,71.823812
-1,7,71.831814
2,4,71.836792
2,4,71.841786
4,4,71.847785
-1,7,71.855786
4,4,71.860785
4,4,71.865572
4,4,71.870558
2,2,71.872588
4,4,71.877559
4,4,71.882558
4,4,71.887557
2,4,71.892558
2,4,71.896585
4,4,71.902559
2,4,71.907558
4,4,71.911794
4,4,71.917405
2,2,71.920403
4,4,71.925405
4,4,71.930404
4,4,71.934403
-1,7,71.941418
4,4,71.946413
4,4,71.952433
2,4,71.957275
2,4,71.961274
2,4,71.966414
2,4,71.971402
4,4,71.976378
4,4,71.980379
4,4,71.985351
4,4,71.990353
4,4,71.995353
4,4,72.000352
4,4,72.005783
3,3,72.009782
4,4,72.014783
4,4,72.01881
1,3,72.022808
2,4,72.027783
4,4,72.032762
3,3,72.036499
4,4,72.042498
4,4,72.047101
4,4,72.052141
4,4,72.057137
4,4,72.061111
4,4,72.065884
4,4,72.070884
4,4,72.07591
4,4,72.080534
2,4,72.085552
4,4,72.090531
4,4,72.095617
4,4,72.100589
4,4,72.104589
4,4,72.1094
2,4,72.1134
4,4,72.120401
2,4,72.125569
4,4,72.129543
4,4,72.133541
4,4,72.138573
2,4,72.14354
2,4,72.148459
2,4,72.153428
4,4,72.157426
4,4,72.163455
2,4,72.16745
4,4,72.17249
4,4,72.177307
4,4,72.182306
4,4,72.186299
2,4,72.191299
4,4,72.19632
4,4,72.201299
4,4,72.206299
2,4,72.211641
4,4,72.216671
4,4,72.221641
4,4,72.225715
4,4,72.230968
4,4,72.236306
2,4,72.241307
4,4,72.246305
4,4,72.253933
4,4,72.258943
4,4,72.263943
4,4,72.267945
2,4,72.272943
2,4,72.277943
4,4,72.283036
4,4,72.287718
2,4,72.291717
4,4,72.296716
4,4,72.30072
4,4,72.305647
4,4,72.310172
4,4,72.315187
2,4,72.32117
4,4,72.326171
4,4,72.331172
4,4,72.335588
4,4,72.340557
4,4,72.345381
2,4,72.351149
2,4,72.355136
4,4,72.36116
4,4,72.365124
4,4,72.370127
2,4,72.374124
2,4,72.379195
4,4,72.383652
4,4,72.388677
-3,7,72.395677
2,4,72.399672
4,4,72.404677
2,4,72.409663
4,4,72.414538
2,4,72.418539
4,4,72.423582
2,4,72.427625
3,3,72.431632
4,4,72.436604
-5,7,72.444744
4,4,72.450719
4,4,72.454718
4,4,72.459719
-3,7,72.467692
0,2,72.468719
4,4,72.473691
4,4,72.477692
3,5,72.482817
2,4,72.487798
4,4,72.492822
-1,7,72.500799
2,4,72.505822
4,4,72.5108
4,4,72.515824
4,4,72.521796
4,4,72.525797
4,4,72.531516
-3,7,72.539693
4,4,72.544717
4,4,72.549718
4,4,72.554321
2,4,72.559317
4,4,72.563344
4,4,72.568345
4,4,72.573344
4,4,72.578373
2,4,72.583094
4,4,72.588083
2,4,72.592068
3,5,72.598084
4,4,72.604091
4,4,72.609067
4,4,72.614362
2,4,72.619363
3,3,72.623389
4,4,72.628364
-1,7,72.637342
4,4,72.642344
4,4,72.647818
-1,7,72.654843
4,4,72.659814
4,4,72.664817
4,4,72.668815
4,4,72.674346
2,4,72.679356
4,4,72.684177
4,4,72.689029
2,4,72.694049
-1,7,72.702028
2,4,72.706027
4,4,72.710999
-5,7,72.718802
4,4,72.723827
4,4,72.72885
4,4,72.73369
4,4,72.73872
4,4,72.74372
4,4,72.747688
4,4,72.75332
4,4,72.758047
4,4,72.765029
-3,7,72.774045
4,4,72.779057
4,4,72.78338
-3,7,72.790426
4,4,72.79438
2,4,72.799406
4,4,72.804774
4,4,72.808773
2,4,72.813474
4,4,72.818452
0,2,72.821481
4,4,72.826465
2,4,72.831472
4,4,72.836477
-1,7,72.844448
4,4,72.849509
4,4,72.854536
2,4,72.859517
4,4,72.864522
4,4,72.869509
1,5,72.874537
2,4,72.87851
2,4,72.884005
4,4,72.889004
4,4,72.894403
4,4,72.899402
-1,7,72.90718
-5,7,72.915204
2,4,72.919183
-1,7,72.928179
-1,7,72.937204
-1,7,72.944552
4,4,72.949548
4,4,72.953551
4,4,72.958576
2,4,72.962549
4,4,72.96755
4,4,72.971548
3,3,72.974547
4,4,72.979549
4,4,72.984431
1,5,72.991459
0,6,72.998036
2,4,73.003009
4,4,73.007043
4,4,73.012008
2,4,73.016008
4,4,73.021037
4,4,73.026062
4,4,73.031064
4,4,73.035079
-1,7,73.045064
-3,7,73.053736
4,4,73.058761
2,4,73.062762
4,4,73.067305
4,4,73.073415
4,4,73.077389
4,4,73.081394
-1,7,73.089731
4,4,73.094546
-1,7,73.102855
4,4,73.106831
4,4,73.111831
2,4,73.115856
-3,7,73.125857
4,4,73.129858
4,4,73.135007
2,4,73.139977
2,4,73.14398
4,4,73.149122
2,4,73.153131
4,4,73.159132
-3,7,73.167846
4,4,73.172856
4,4,73.177855
4,4,73.181944
4,4,73.186943
4,4,73.190959
4,4,73.195943
-3,7,73.202974
2,4,73.207942
4,4,73.211944
4,4,73.216747
4,4,73.221742
4,4,73.226324
-1,7,73.233873
4,4,73.239898
4,4,73.243899
4,4,73.24867
2,4,73.253366
4,4,73.258339
2,4,73.262339
1,3,73.266338
2,4,73.271338
3,3,73.27434
4,4,73.279935
4,4,73.284773
4,4,73.290071
2,4,73.29707
2,4,73.302071
-1,7,73.309196
4,4,73.313992
4,4,73.319019
-5,7,73.327018
4,4,73.331992
2,4,73.335972
-1,7,73.343973
-3,7,73.351998
4,4,73.356027
4,4,73.361026
4,4,73.365
4,4,73.369999
4,4,73.375008
4,4,73.379005
4,4,73.384001
4,4,73.388999
4,4,73.392998
4,4,73.398091
-1,7,73.405028
4,4,73.410054
4,4,73.414028
4,4,73.419057
4,4,73.423997
4,4,73.428191
4,4,73.433232
2,4,73.4382
2,4,73.442227
4,4,73.446259
2,4,73.451376
4,4,73.456378
-1,7,73.464404
4,4,73.469404
-3,7,73.477732
4,4,73.482733
4,4,73.487733
4,4,73.492773
2,4,73.497733
-3,7,73.506797
4,4,73.511797
-1,7,73.519833
-3,7,73.528392
4,4,73.533389
3,3,73.537392
4,4,73.541411
2,4,73.546745
4,4,73.551284
4,4,73.555733
4,4,73.560273
2,4,73.564271
4,4,73.568304
4,4,73.573274
4,4,73.578405
4,4,73.582348
4,4,73.587362
2,2,73.589374
1,3,73.592349
4,4,73.597349
4,4,73.60235
2,4,73.607348
4,4,73.612376
3,3,73.615348
2,4,73.620375
4,4,73.625363
4,4,73.629348
4,4,73.634348
4,4,73.63935
3,3,73.643104
-1,7,73.650145
2,4,73.655143
4,4,73.660144
4,4,73.665143
2,4,73.670158
2,4,73.675375
4,4,73.679077
4,4,73.684066
4,4,73.689066
4,4,73.694065
4,4,73.699093
-3,7,73.708015
2,4,73.713037
4,4,73.717933
4,4,73.722895
4,4,73.726897
4,4,73.731885
3,3,73.735806
3,3,73.738836
4,4,73.743806
4,4,73.748436
2,4,73.75276
2,4,73.75677
4,4,73.761769
2,4,73.765786
4,4,73.770798
3,3,73.773798
4,4,73.777721
2,4,73.782537
-1,7,73.790575
4,4,73.794575
4,4,73.802191
4,4,73.807105
4,4,73.811677
4,4,73.815705
-1,7,73.823678
4,4,73.828722
4,4,73.833701
2,4,73.838688
2,4,73.842689
4,4,73.847436
2,4,73.853426
3,3,73.857427
1,3,73.859427
4,4,73.864627
3,3,73.868626
-1,7,73.876886
4,4,73.881657
4,4,73.886709
2,4,73.891693
4,4,73.896668
4,4,73.90067
4,4,73.90567
4,4,73.910697
4,4,73.914694
2,4,73.920705
4,4,73.925299
4,4,73.929299
1,3,73.933352
2,4,73.938655
2,4,73.943641
2,4,73.947643
4,4,73.95283
4,4,73.956836
2,4,73.961855
4,4,73.965829
4,4,73.970828
2,4,73.975856
4,4,73.97983
4,4,73.984831
-5,7,73.99083
2,4,73.995829
4,4,74.000829
-1,7,74.00983
-3,7,74.018831
2,4,74.023831
2,4,74.027904
4,4,74.032676
4,4,74.03782
2,4,74.042484
2,4,74.047593
4,4,74.052611
1,3,74.057585
4,4,74.061571
2,4,74.066544
4,4,74.071793
4,4,74.076793
3,3,74.078793
4,4,74.08379
-5,7,74.092793
4,4,74.096792
4,4,74.102799
1,3,74.107791
4,4,74.112067
4,4,74.116067
4,4,74.121094
-1,7,74.129066
2,4,74.133068
4,4,74.138067
-2,6,74.144094
4,4,74.149066
4,4,74.154087
4,4,74.158742
4,4,74.162608
4,4,74.168655
2,4,74.17361
-1,7,74.181506
2,4,74.185505
2,4,74.190506
4,4,74.194505
2,4,74.199506
-1,7,74.208507
-1,7,74.216507
2,4,74.221507
2,4,74.225795
2,2,74.228794
4,4,74.233766
2,4,74.237795
-3,7,74.246798
4,4,74.251798
4,4,74.256766
4,4,74.261795
-3,7,74.268795
-1,7,74.277766
4,4,74.282765
2,4,74.288766
2,4,74.293732
4,4,74.297703
4,4,74.302707
4,4,74.307704
4,4,74.312441
4,4,74.319452
4,4,74.324442
2,4,74.328442
2,4,74.333978
2,4,74.337979
4,4,74.343023
4,4,74.348093
4,4,74.353102
4,4,74.358102
2,4,74.362134
4,4,74.367102
2,4,74.372211
4,4,74.377209
1,3,74.381639
4,4,74.386687
4,4,74.391678
-1,7,74.399694
2,4,74.404705
4,4,74.409701
-5,7,74.416702
2,4,74.421703
4,4,74.425677
2,4,74.430673
-1,7,74.438675
4,4,74.442647
4,4,74.447647
4,4,74.453645
-3,7,74.462648
3,5,74.468674
4,4,74.472674
4,4,74.477647
4,4,74.481673
4,4,74.486645
4,4,74.491674
4,4,74.495645
2,4,74.499647
4,4,74.504671
4,4,74.509673
2,4,74.513674
-3,7,74.522673
4,4,74.527658
2,4,74.531668
4,4,74.537133
4,4,74.541161
4,4,74.545857
2,4,74.550879
-3,7,74.55887
2,4,74.563844
4,4,74.568882
-1,7,74.576677
4,4,74.581685
4,4,74.585677
4,4,74.590677
2,4,74.595911
4,4,74.601939
4,4,74.607912
4,4,74.611997
2,4,74.617967
4,4,74.622967
4,4,74.626995
-1,7,74.635995
2,4,74.640995
4,4,74.645993
4,4,74.651971
1,5,74.657965
4,4,74.663966
-1,7,74.671968
-1,7,74.681631
2,4,74.686407
4,4,74.691417
0,2,74.693408
2,4,74.697406
4,4,74.702408
4,4,74.707408
4,4,74.712406
2,4,74.717434
4,4,74.723372
4,4,74.727288
-1,7,74.736317
4,4,74.740315
4,4,74.744782
2,4,74.749784
3,3,74.753986
2,4,74.75841
2,4,74.762726
3,3,74.76673
3,5,74.772728
2,4,74.77773
-3,7,74.785744
4,4,74.790727
4,4,74.795727
-3,7,74.802754
4,4,74.807726
4,4,74.812727
4,4,74.816727
2,4,74.822732
4,4,74.827727
-3,7,74.836738
4,4,74.841727
4,4,74.846722
4,4,74.853726
2,4,74.858746
4,4,74.863723
4,4,74.869381
4,4,74.874381
4,4,74.87938
4,4,74.884408
2,4,74.88922
4,4,74.894726
2,4,74.899785
4,4,74.90479
2,4,74.909786
2,4,74.913758
4,4,74.918723
4,4,74.923717
4,4,74.927718
4,4,74.932335
4,4,74.937344
4,4,74.942343
2,4,74.94737
3,5,74.952345
2,4,74.956371
4,4,74.961345
4,4,74.965372
4,4,74.971345
2,4,74.976345
4,4,74.981345
4,4,74.986387
-1,7,74.994722
2,4,74.99972
2,4,75.004647
4,4,75.009646
4,4,75.014618
2,4,75.018617
4,4,75.023619
4,4,75.028618
2,4,75.033617
3,3,75.037619
2,4,75.041646
-1,7,75.050647
4,4,75.055676
2,4,75.060647
4,4,75.065675
4,4,75.069861
4,4,75.074832
4,4,75.07885
4,4,75.083923
2,4,75.088819
-1,7,75.095829
4,4,75.099854
2,4,75.104856
4,4,75.109701
4,4,75.11466
-5,7,75.123679
1,3,75.127647
3,5,75.133662
2,4,75.138674
4,4,75.142671
4,4,75.146708
4,4,75.151671
4,4,75.155712
2,2,75.159175
-1,7,75.165977
4,4,75.170986
4,4,75.175986
4,4,75.179987
4,4,75.184985
2,4,75.189065
4,4,75.194068
3,3,75.197036
4,4,75.202036
-5,7,75.211061
2,4,75.216062
4,4,75.221036
1,3,75.225035
4,4,75.230063
4,4,75.234035
-3,7,75.241062
-1,7,75.250031
4,4,75.255026
-5,7,75.263033
3,5,75.268035
4,4,75.273062
4,4,75.277036
4,4,75.281033
4,4,75.286118
4,4,75.291144
4,4,75.295144
2,4,75.299146
-3,7,75.308015
4,4,75.312063
-5,7,75.320597
2,4,75.325597
2,4,75.330597
4,4,75.335596
4,4,75.340603
-3,7,75.347616
4,4,75.352302
2,4,75.357327
2,4,75.362315
4,4,75.369337
4,4,75.37423
4,4,75.378233
4,4,75.383271
2,4,75.389014
-3,7,75.397052
1,3,75.401031
4,4,75.406031
2,4,75.410058
4,4,75.415138
2,4,75.420165
4,4,75.424163
4,4,75.42914
4,4,75.434157
4,4,75.439138
4,4,75.444169
2,4,75.448141
4,4,75.452764
4,4,75.457733
4,4,75.463732
2,4,75.468609
4,4,75.47361
4,4,75.478637
4,4,75.482607
4,4,75.487411
4,4,75.49244
4,4,75.496701
-3,7,75.505728
4,4,75.509699
4,4,75.514703
4,4,75.519702
2,4,75.524701
4,4,75.530726
4,4,75.535762
2,4,75.541761
3,3,75.543797
3,3,75.547761
4,4,75.552794
4,4,75.557761
2,4,75.56247
3,3,75.56761
4,4,75.572589
4,4,75.576616
4,4,75.581616
4,4,75.587592
4,4,75.592589
4,4,75.597591
4,4,75.603615
4,4,75.609617
3,3,75.612588
4,4,75.61848
4,4,75.623479
3,3,75.62552
4,4,75.631481
4,4,75.63648
4,4,75.64148
4,4,75.64548
1,1,75.64848
2,4,75.653508
2,4,75.658478
-5,7,75.666481
-3,7,75.675764
4,4,75.680268
4,4,75.684305
2,4,75.689303
2,4,75.694269
4,4,75.698268
1,3,75.702267
4,4,75.707267
-3,7,75.716381
-1,7,75.723212
4,4,75.728217
2,4,75.732185
4,4,75.737186
4,4,75.742185
4,4,75.746307
2,4,75.751065
4,4,75.756066
4,4,75.760068
4,4,75.765067
2,4,75.770108
4,4,75.77492
4,4,75.778918
1,3,75.782891
4,4,75.787815
2,4,75.79252
4,4,75.79652
4,4,75.801494
2,4,75.807089
4,4,75.811126
2,4,75.815099
4,4,75.820098
4,4,75.825126
4,4,75.829892
2,4,75.833894
4,4,75.838898
2,4,75.842892
2,4,75.84791
3,3,75.85192
4,4,75.85892
4,4,75.865947
4,4,75.871947
2,4,75.876258
4,4,75.880258
1,5,75.886284
4,4,75.891286
4,4,75.896259
4,4,75.90126
2,4,75.905258
2,4,75.909663
4,4,75.914689
4,4,75.918704
4,4,75.92274
4,4,75.926741
4,4,75.931714
4,4,75.935714
4,4,75.940712
4,4,75.945726
3,3,75.949713
4,4,75.954741
1,3,75.958735
-1,7,75.965714
4,4,75.970554
4,4,75.975549
4,4,75.980548
4,4,75.985089
4,4,75.990116
4,4,75.994116
-5,7,76.001918
2,4,76.006943
4,4,76.011916
4,4,76.016323
4,4,76.021332
-1,7,76.03036
4,4,76.035331
2,4,76.04033
-1,7,76.047784
4,4,76.052786
4,4,76.057785
4,4,76.062812
4,4,76.067464
2,4,76.072582
4,4,76.076585
4,4,76.081617
4,4,76.086584
4,4,76.091611
-1,7,76.097583
2,4,76.102608
4,4,76.107583
4,4,76.112612
4,4,76.116584
4,4,76.121582
4,4,76.12562
4,4,76.130608
4,4,76.134619
4,4,76.139611
4,4,76.144596
-3,7,76.154053
4,4,76.160025
4,4,76.164025
4,4,76.170054
4,4,76.175384
-3,7,76.184373
4,4,76.189276
-1,7,76.198312
4,4,76.204133
-1,7,76.211106
-1,7,76.218305
4,4,76.223304
1,5,76.227675
4,4,76.233677
4,4,76.237694
4,4,76.242692
0,6,76.249722
2,4,76.254699
2,2,76.256719
4,4,76.260721
4,4,76.265718
-1,7,76.274721
3,5,76.280692
4,4,76.286692
4,4,76.290719
4,4,76.296719
4,4,76.301718
4,4,76.306691
4,4,76.311702
-5,7,76.321751
-3,7,76.329729
2,4,76.334734
-5,7,76.343702
4,4,76.348717
2,4,76.353734
2,4,76.357712
1,3,76.359729
-1,7,76.36873
4,4,76.373728
4,4,76.377704
4,4,76.382729
4,4,76.387702
4,4,76.392729
4,4,76.399729
-3,7,76.409558
3,3,76.413275
4,4,76.417897
4,4,76.422914
4,4,76.427897
-1,7,76.43493
2,4,76.439925
2,4,76.444946
4,4,76.449097
3,5,76.457124
2,4,76.461097
4,4,76.466125
4,4,76.472097
2,4,76.477095
2,4,76.483095
4,4,76.488096
4,4,76.492097
4,4,76.497097
4,4,76.504099
4,4,76.509097
3,5,76.515136
4,4,76.522095
-1,7,76.534096
4,4,76.540096
4,4,76.547096
2,4,76.554103
4,4,76.561111
4,4,76.566096
4,4,76.571097
2,4,76.577109
4,4,76.584097
4,4,76.592097
-5,7,76.601095
4,4,76.607095
2,4,76.613095
2,4,76.617131
4,4,76.623096
4,4,76.628132
2,4,76.632141
2,4,76.637134
2,4,76.64211
4,4,76.647133
2,4,76.654094
4,4,76.659107
2,4,76.665109
2,4,76.670117
4,4,76.676096
2,4,76.681124
2,4,76.687119
2,4,76.692095
4,4,76.697097
2,4,76.7031
-5,7,76.711099
4,4,76.716097
4,4,76.724097
2,4,76.729134
2,4,76.735095
2,4,76.740094
4,4,76.745118
4,4,76.751096
4,4,76.756096
4,4,76.761123
4,4,76.766096
2,4,76.772118
4,4,76.777096
4,4,76.783112
4,4,76.78911
4,4,76.794096
4,4,76.798096
4,4,76.803096
-1,7,76.812133
4,4,76.817097
2,4,76.821119
-3,7,76.829098
4,4,76.834097
4,4,76.838096
4,4,76.843095
4,4,76.848109
-3,7,76.856096
4,4,76.861095
4,4,76.866117
4,4,76.872097
4,4,76.877097
0,2,76.880124
2,4,76.885126
2,4,76.889124
4,4,76.894099
2,4,76.898098
-1,7,76.908097
-1,7,76.9151
-3,7,76.926134
4,4,76.930096
4,4,76.938095
2,4,76.943134
4,4,76.948099
2,4,76.954099
-1,7,76.964558
2,4,76.970588
4,4,76.975559
2,4,76.982556
2,4,76.987571
-3,7,76.995584
4,4,76.999561
4,4,77.004556
-1,7,77.011583
4,4,77.015585
4,4,77.020557
2,4,77.025557
4,4,77.029583
-1,7,77.038593
4,4,77.042556
4,4,77.047559
4,4,77.052602
4,4,77.056648
4,4,77.06264
4,4,77.066641
4,4,77.071698
2,4,77.076677
3,3,77.080674
4,4,77.08468
2,4,77.089639
4,4,77.094696
4,4,77.099641
1,3,77.10367
1,1,77.104678
2,4,77.10964
2,4,77.114641
4,4,77.119641
4,4,77.123703
4,4,77.128685
4,4,77.132678
4,4,77.137642
4,4,77.142699
4,4,77.146641
-1,7,77.155649
-3,7,77.163063
4,4,77.168096
4,4,77.173054
2,4,77.17709
3,3,77.181083
0,2,77.185056
4,4,77.190077
4,4,77.195055
4,4,77.199071
-1,7,77.207056
4,4,77.211053
4,4,77.21609
-1,7,77.225053
4,4,77.23009
2,4,77.235053
2,4,77.24109
4,4,77.24509
4,4,77.250082
2,4,77.255118
2,4,77.260054
4,4,77.264089
